Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,14.073946417736375,17.840401860626656,inf,318.27993854865105,90,30,10
10,10.193349617386104,13.507246387004395,inf,182.4457049592433,90,30,10
20,12.357219528777883,18.53957349556767,inf,343.7157853975552,90,30,10
30,16.946346017229946,22.107123337011963,inf,488.724902237859,90,30,10
40,14.420500754516706,20.948207831969764,inf,438.8274113713993,90,30,10
50,9.880410848656279,16.199301640235866,inf,262.4173736313485,90,30,10
60,13.71889702702064,21.5515103712921,inf,464.4675992839109,90,30,10
70,18.352739933110758,27.85751465753098,inf,776.0411228945535,90,30,10
80,18.343850516240103,27.19429000037403,inf,739.5294086244429,90,30,10
90,21.116056226252915,27.473586954037764,inf,754.7979801210739,90,30,10
100,15.539036973977609,19.842615663087862,inf,393.72939635301975,90,30,10
110,17.970539036378025,23.04484775497201,inf,531.0650080498385,90,30,10
120,14.387754883355429,20.69411861774816,inf,428.246545365431,90,30,10
130,15.612620620722314,22.632993294946445,inf,512.2523854890908,90,30,10
140,14.349920865575463,18.85534011359684,inf,355.523850799414,90,30,10
150,19.174584418039686,25.04771433024765,inf,627.3879931696935,90,30,10
160,19.427403737361473,25.560570666288324,inf,653.3427727863192,90,30,10
170,21.182937498818376,27.869903215328005,inf,776.7315052317502,90,30,10
180,15.418208701544081,20.368419492153457,inf,414.87251260833693,90,30,10
190,20.638789625650098,26.17319215901611,inf,685.0359877927824,90,30,10
200,23.38975624752341,30.398337950347166,inf,924.0589501435167,90,30,10
210,28.110751894348216,35.46549132262566,inf,1257.801074755236,90,30,10
220,27.876830630296812,36.15641249674177,inf,1307.2861646345445,90,30,10
230,23.565890439589136,31.47520751170717,inf,990.6886879050275,90,30,10
240,28.171729589463926,37.35649063867689,inf,1395.5073928375539,90,30,10
250,31.926925926478948,42.07016268160172,inf,1769.8985880564344,90,30,10
260,28.051829994164567,37.536054491000186,inf,1408.9553867513353,90,30,10
270,17.950959825041746,24.750265957893976,inf,612.5756649864854,90,30,10
280,25.201345195593206,33.219503775953655,inf,1103.535431120599,90,30,10
290,26.56431421099881,33.97035529894426,inf,1153.9850391365107,90,30,10
