Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,21.99424085467218,30.239656978071437,inf,914.4368541514247,45,35,15
15,14.16571336402418,19.23345639431522,inf,369.92584487202504,45,35,15
30,19.26162831877053,24.921564807745277,inf,621.084392466648,45,35,15
45,14.486496352236129,18.442442560934328,inf,340.123687613362,45,35,15
60,11.199167695136651,17.365313956543766,inf,301.5541288093337,45,35,15
75,17.763677531738253,22.54988529419133,inf,508.4973267811864,45,35,15
90,12.986970761444832,17.556713456864276,inf,308.2381874064392,45,35,15
105,15.372761833376718,22.60014989799801,inf,510.76677541197944,45,35,15
120,20.804399127634653,29.443202466259272,inf,866.9021714691361,45,35,15
135,21.009523956148072,27.199396562144287,inf,739.8071733447864,45,35,15
150,17.713711882788044,23.04538803756597,inf,531.0899098019887,45,35,15
165,14.814277949850764,20.92019803193864,inf,437.65468569552934,45,35,15
180,13.567323248514736,18.31886541667554,inf,335.5808301542711,45,35,15
195,21.70033792184524,27.054506353952977,inf,731.946314056082,45,35,15
210,22.079447955260544,28.17126405936693,inf,793.6201187025789,45,35,15
225,16.853957026257852,22.511631447151203,inf,506.7735504123669,45,35,15
240,22.38797536625394,29.688529747389353,inf,881.4087985616225,45,35,15
255,28.98662099870663,36.79761909668193,inf,1354.0647711844906,45,35,15
270,31.62016473697179,40.52566138712109,inf,1642.3292308635976,45,35,15
285,30.74924477654049,39.72502615035502,inf,1578.07770264639,45,35,15
300,28.49602480331688,37.6619477994301,inf,1418.4223120469978,45,35,15
315,21.867534479203506,29.8360759564544,inf,890.1914284793164,45,35,15
330,28.498675911266922,36.54426158806755,inf,1335.483055017109,45,35,15
