Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,20.65722023183663,29.649635484651427,inf,879.100884372701,45,30,10
10,13.81700818816451,18.191046552061024,inf,330.9141746592513,45,30,10
20,14.233103189194031,19.057250133335053,inf,363.17878264449894,45,30,10
30,19.1798155725704,24.823705927110023,inf,616.2163759556373,45,30,10
40,15.699516255569108,20.184373781660973,inf,407.40894495780293,45,30,10
50,14.715724568871405,17.890595378013753,inf,320.0734029798071,45,30,10
60,10.635156814528562,17.11497387880415,inf,292.92233087214834,45,30,10
70,14.665217554839709,20.671851516298766,inf,427.3254451119036,45,30,10
80,14.015083459468418,20.604740538778046,inf,424.5553326703633,45,30,10
90,10.417039838308765,12.654197746231013,inf,160.12872060071805,45,30,10
100,12.171817430334407,20.7688458159557,inf,431.3449565269406,45,30,10
110,13.911959111754166,23.108815430461654,inf,534.0173505991426,45,30,10
120,20.481127363864438,29.64153862139356,inf,878.6208118435661,45,30,10
130,18.101940223772612,25.159051383249096,inf,632.9778665049683,45,30,10
140,20.223898671751304,27.116481676115978,inf,735.3035784911335,45,30,10
150,17.93971032009147,23.406378198923715,inf,547.8585403910514,45,30,10
160,15.17451440705222,21.034654427687443,inf,442.45668689223095,45,30,10
170,14.267966051107368,21.066215185343566,inf,443.7854222351999,45,30,10
180,11.448071714874697,15.772110927565677,inf,248.75948311143665,45,30,10
190,17.224788849372576,21.580266357970743,inf,465.70789608096385,45,30,10
200,19.85582128203711,25.454027735292417,inf,647.9075279490356,45,30,10
210,20.358089218347875,26.614146088499993,inf,708.3127720200196,45,30,10
220,20.599891119521,28.318270054091254,inf,801.9244188564414,45,30,10
230,16.90305010389206,21.984898443192034,inf,483.3357595574675,45,30,10
240,20.584903074465917,26.782411226106518,inf,717.2975510842765,45,30,10
250,26.399272863336243,33.6808878178288,inf,1134.4022041971682,45,30,10
260,29.12421836822798,36.4463315085266,inf,1328.335080429419,45,30,10
270,30.982290843665332,39.61781207062127,inf,1569.5710332630645,45,30,10
280,23.275563195837556,32.08427223911877,inf,1029.4005251138874,45,30,10
290,29.207596826518174,39.322149356711115,inf,1546.2314300314963,45,30,10
300,24.397832739832282,34.419579324612215,inf,1184.7074408832727,45,30,10
310,27.448222973402757,38.13861558777657,inf,1454.5539989521942,45,30,10
320,26.836528113657405,34.26180647682755,inf,1173.8713830555823,45,30,10
330,27.425081390715903,34.95645605104752,inf,1221.9538196488165,45,30,10
