Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,14.56949894593987,19.337587856286824,inf,373.9423040996117,90,15,10
10,8.16840872712114,10.961118735660875,inf,120.14612393725585,90,15,10
20,7.1608312163916015,8.961992355899286,inf,80.31730698719723,90,15,10
30,17.51324201137288,24.11180315726703,inf,581.3790514947923,90,15,10
40,14.595118549262335,24.499937276680278,inf,600.2469265612679,90,15,10
50,5.914902622781074,7.926350772690372,inf,62.82703657172926,90,15,10
60,7.54950535768734,9.148692351934216,inf,83.69857175033962,90,15,10
70,15.28578544416444,28.23968609345823,inf,797.4798706570581,90,15,10
80,13.846722632943967,24.57887121844464,inf,604.1209103728863,90,15,10
90,16.68833783492947,24.77943213504869,inf,614.0202569354838,90,15,10
100,12.465848525349418,16.439514939779155,inf,270.257651455222,90,15,10
110,13.987784571743195,16.624907060641288,inf,276.3875347749605,90,15,10
120,13.268988885407305,22.94991543112461,inf,526.6986182957714,90,15,10
130,13.437558303662975,24.16298262914624,inf,583.849729536423,90,15,10
140,7.749863591514916,10.461872238454028,inf,109.4507707337351,90,15,10
150,13.960566185173144,17.25995674729037,inf,297.90610691833444,90,15,10
160,12.520024537160912,15.713818030801722,inf,246.92407710514928,90,15,10
170,19.2810317165474,27.462634884535607,inf,754.196314801312,90,15,10
180,8.751115722506198,12.60922262823055,inf,158.9924952882813,90,15,10
190,13.04924482213706,15.978531133862273,inf,255.31345719580594,90,15,10
200,13.739832315205701,17.65747161305642,inf,311.78630376589325,90,15,10
210,18.505555829640937,22.83502586588221,inf,521.4384062955095,90,15,10
220,22.55891549773635,31.072376432877046,inf,965.492577186413,90,15,10
230,12.886179689018032,16.444912625044445,inf,270.4351512453462,90,15,10
240,22.104639548604414,31.340585395062693,inf,982.232292905217,90,15,10
250,24.52487348436368,36.23512977889226,inf,1312.9846300931645,90,15,10
260,22.129615052499254,35.43147702779507,inf,1255.3895643711696,90,15,10
270,8.518333042995087,11.49974235541264,inf,132.24407424087144,90,15,10
280,13.337255379987736,17.70763958794384,inf,313.560499776516,90,15,10
290,19.773418161061624,25.47473209343557,inf,648.9619752323161,90,15,10
300,12.257774941461507,16.573276163066193,inf,274.67348277725813,90,15,10
