Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,14.838900556089794,17.778264405839767,inf,316.0666852839492,30,15,5
5,9.488462288863483,11.86436632273942,inf,140.76318824015328,30,15,5
10,13.296647774697337,27.408038867447043,inf,751.2005945594879,30,15,5
15,15.878162154963254,29.579366687914344,inf,874.9389336580969,30,15,5
20,23.601002132807537,34.56761712227105,inf,1194.9201535119269,30,15,5
25,8.308771637321904,10.511812543870978,inf,110.49820295748324,30,15,5
30,6.63015279770235,9.134754188362525,inf,83.4437340818067,30,15,5
35,7.993232137949859,10.260836784631081,inf,105.28477152083832,30,15,5
40,11.841661577453449,15.821037741882584,inf,250.30523523007318,30,15,5
45,11.956745386925665,15.797993566562871,inf,249.5766007291619,30,15,5
50,14.179086912312082,17.113754475890655,inf,292.8805922610674,30,15,5
55,13.544680100927424,17.2573921361648,inf,297.8175833413627,30,15,5
60,14.56949894593987,19.337587856286824,inf,373.9423040996117,30,15,5
65,16.157525081362728,19.36380276929859,inf,374.9568576882957,30,15,5
70,8.16840872712114,10.961118735660875,inf,120.14612393725585,30,15,5
75,4.826616285263712,5.661733064884811,inf,32.055221298009954,30,15,5
80,7.1608312163916015,8.961992355899286,inf,80.31730698719723,30,15,5
85,9.046900762887853,12.339599902313823,inf,152.26572574918333,30,15,5
90,17.51324201137288,24.11180315726703,inf,581.3790514947923,30,15,5
95,12.97249243348242,23.195092270926192,inf,538.01230545678,30,15,5
100,14.595118549262335,24.499937276680278,inf,600.2469265612679,30,15,5
105,8.869828507620525,10.434065659351694,inf,108.8697261836623,30,15,5
110,5.914902622781074,7.926350772690372,inf,62.82703657172926,30,15,5
115,5.819412516390631,7.45677821721893,inf,55.60354138079072,30,15,5
120,7.54950535768734,9.148692351934216,inf,83.69857175033962,30,15,5
125,9.80479572165578,20.343340891505015,inf,413.8515186279801,30,15,5
130,15.28578544416444,28.23968609345823,inf,797.4798706570581,30,15,5
135,16.41722797360868,29.253814249347133,inf,855.7856481353055,30,15,5
140,13.846722632943967,24.57887121844464,inf,604.1209103728863,30,15,5
145,13.265029928091952,22.82003375276924,inf,520.7539404775274,30,15,5
150,16.68833783492947,24.77943213504869,inf,614.0202569354838,30,15,5
155,16.514664564718217,26.263980701793805,inf,689.7966823041975,30,15,5
160,12.465848525349418,16.439514939779155,inf,270.257651455222,30,15,5
165,13.462082285946277,17.049511183587963,inf,290.685831599291,30,15,5
170,13.987784571743195,16.624907060641288,inf,276.3875347749605,30,15,5
175,11.518732690443361,14.003119844191165,inf,196.0873653707804,30,15,5
180,13.268988885407305,22.94991543112461,inf,526.6986182957714,30,15,5
185,12.4759684603471,22.99796386574899,inf,528.9063419702961,30,15,5
190,13.437558303662975,24.16298262914624,inf,583.849729536423,30,15,5
195,5.95864721605533,7.814771127211466,inf,61.07064777069796,30,15,5
200,7.749863591514916,10.461872238454028,inf,109.4507707337351,30,15,5
205,11.358235948762482,14.233757361116648,inf,202.59984861514238,30,15,5
210,13.960566185173144,17.25995674729037,inf,297.90610691833444,30,15,5
215,13.477105633379598,16.283476476182145,inf,265.1516061503773,30,15,5
220,12.520024537160912,15.713818030801722,inf,246.92407710514928,30,15,5
225,16.992707509451584,25.443777651015054,inf,647.3858211542931,30,15,5
230,19.2810317165474,27.462634884535607,inf,754.196314801312,30,15,5
235,17.26758649698295,28.660862367728487,inf,821.445031661875,30,15,5
240,8.751115722506198,12.60922262823055,inf,158.9924952882813,30,15,5
245,11.881712473348056,15.287896430907457,inf,233.71977728215296,30,15,5
250,13.04924482213706,15.978531133862273,inf,255.31345719580594,30,15,5
255,11.395084128725443,14.542334942709276,inf,211.4795055859432,30,15,5
260,13.739832315205701,17.65747161305642,inf,311.78630376589325,30,15,5
265,19.681648776026073,24.07919894821897,inf,579.8078219879096,30,15,5
270,18.505555829640937,22.83502586588221,inf,521.4384062955095,30,15,5
275,21.843202458521215,29.067490132142154,inf,844.9189825821816,30,15,5
280,22.55891549773635,31.072376432877046,inf,965.492577186413,30,15,5
285,24.067404071732536,33.71605102403053,inf,1136.77209665503,30,15,5
290,12.886179689018032,16.444912625044445,inf,270.4351512453462,30,15,5
295,11.345947686633407,15.481189549595618,inf,239.66722987050858,30,15,5
300,22.104639548604414,31.340585395062693,inf,982.232292905217,30,15,5
305,20.836560163538895,32.57485312981533,inf,1061.1210564290398,30,15,5
310,24.52487348436368,36.23512977889226,inf,1312.9846300931645,30,15,5
315,18.877757611990184,31.96182458629097,inf,1021.558230884834,30,15,5
320,22.129615052499254,35.43147702779507,inf,1255.3895643711696,30,15,5
325,22.65299436468074,38.501504924521846,inf,1482.3658814529801,30,15,5
330,8.518333042995087,11.49974235541264,inf,132.24407424087144,30,15,5
335,18.668780774608425,22.211788356987817,inf,493.3635420156196,30,15,5
340,13.337255379987736,17.70763958794384,inf,313.560499776516,30,15,5
345,17.29672289396476,22.920797527950207,inf,525.3629593172883,30,15,5
350,19.773418161061624,25.47473209343557,inf,648.9619752323161,30,15,5
355,21.580543856043604,26.614410590696966,inf,708.3268510902028,30,15,5
360,12.257774941461507,16.573276163066193,inf,274.67348277725813,30,15,5
365,14.02745411837937,17.5509697712645,inf,308.03653991184035,30,15,5
