Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,15.878162154963254,29.579366687914344,inf,874.9389336580969,45,15,10
10,8.308771637321904,10.511812543870978,inf,110.49820295748324,45,15,10
20,7.993232137949859,10.260836784631081,inf,105.28477152083832,45,15,10
30,11.956745386925665,15.797993566562871,inf,249.5766007291619,45,15,10
40,13.544680100927424,17.2573921361648,inf,297.8175833413627,45,15,10
50,16.157525081362728,19.36380276929859,inf,374.9568576882957,45,15,10
60,4.826616285263712,5.661733064884811,inf,32.055221298009954,45,15,10
70,9.046900762887853,12.339599902313823,inf,152.26572574918333,45,15,10
80,12.97249243348242,23.195092270926192,inf,538.01230545678,45,15,10
90,8.869828507620525,10.434065659351694,inf,108.8697261836623,45,15,10
100,5.819412516390631,7.45677821721893,inf,55.60354138079072,45,15,10
110,9.80479572165578,20.343340891505015,inf,413.8515186279801,45,15,10
120,16.41722797360868,29.253814249347133,inf,855.7856481353055,45,15,10
130,13.265029928091952,22.82003375276924,inf,520.7539404775274,45,15,10
140,16.514664564718217,26.263980701793805,inf,689.7966823041975,45,15,10
150,13.462082285946277,17.049511183587963,inf,290.685831599291,45,15,10
160,11.518732690443361,14.003119844191165,inf,196.0873653707804,45,15,10
170,12.4759684603471,22.99796386574899,inf,528.9063419702961,45,15,10
180,5.95864721605533,7.814771127211466,inf,61.07064777069796,45,15,10
190,11.358235948762482,14.233757361116648,inf,202.59984861514238,45,15,10
200,13.477105633379598,16.283476476182145,inf,265.1516061503773,45,15,10
210,16.992707509451584,25.443777651015054,inf,647.3858211542931,45,15,10
220,17.26758649698295,28.660862367728487,inf,821.445031661875,45,15,10
230,11.881712473348056,15.287896430907457,inf,233.71977728215296,45,15,10
240,11.395084128725443,14.542334942709276,inf,211.4795055859432,45,15,10
250,19.681648776026073,24.07919894821897,inf,579.8078219879096,45,15,10
260,21.843202458521215,29.067490132142154,inf,844.9189825821816,45,15,10
270,24.067404071732536,33.71605102403053,inf,1136.77209665503,45,15,10
280,11.345947686633407,15.481189549595618,inf,239.66722987050858,45,15,10
290,20.836560163538895,32.57485312981533,inf,1061.1210564290398,45,15,10
300,18.877757611990184,31.96182458629097,inf,1021.558230884834,45,15,10
310,22.65299436468074,38.501504924521846,inf,1482.3658814529801,45,15,10
320,18.668780774608425,22.211788356987817,inf,493.3635420156196,45,15,10
330,17.29672289396476,22.920797527950207,inf,525.3629593172883,45,15,10
340,21.580543856043604,26.614410590696966,inf,708.3268510902028,45,15,10
350,14.02745411837937,17.5509697712645,inf,308.03653991184035,45,15,10
