Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,15.878162154963254,29.579366687914344,inf,874.9389336580969,45,15,15
15,6.63015279770235,9.134754188362525,inf,83.4437340818067,45,15,15
30,11.956745386925665,15.797993566562871,inf,249.5766007291619,45,15,15
45,14.56949894593987,19.337587856286824,inf,373.9423040996117,45,15,15
60,4.826616285263712,5.661733064884811,inf,32.055221298009954,45,15,15
75,17.51324201137288,24.11180315726703,inf,581.3790514947923,45,15,15
90,8.869828507620525,10.434065659351694,inf,108.8697261836623,45,15,15
105,7.54950535768734,9.148692351934216,inf,83.69857175033962,45,15,15
120,16.41722797360868,29.253814249347133,inf,855.7856481353055,45,15,15
135,16.68833783492947,24.77943213504869,inf,614.0202569354838,45,15,15
150,13.462082285946277,17.049511183587963,inf,290.685831599291,45,15,15
165,13.268988885407305,22.94991543112461,inf,526.6986182957714,45,15,15
180,5.95864721605533,7.814771127211466,inf,61.07064777069796,45,15,15
195,13.960566185173144,17.25995674729037,inf,297.90610691833444,45,15,15
210,16.992707509451584,25.443777651015054,inf,647.3858211542931,45,15,15
225,8.751115722506198,12.60922262823055,inf,158.9924952882813,45,15,15
240,11.395084128725443,14.542334942709276,inf,211.4795055859432,45,15,15
255,18.505555829640937,22.83502586588221,inf,521.4384062955095,45,15,15
270,24.067404071732536,33.71605102403053,inf,1136.77209665503,45,15,15
285,22.104639548604414,31.340585395062693,inf,982.232292905217,45,15,15
300,18.877757611990184,31.96182458629097,inf,1021.558230884834,45,15,15
315,8.518333042995087,11.49974235541264,inf,132.24407424087144,45,15,15
330,17.29672289396476,22.920797527950207,inf,525.3629593172883,45,15,15
345,12.257774941461507,16.573276163066193,inf,274.67348277725813,45,15,15
