Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,21.99424085467218,30.239656978071437,inf,914.4368541514247,45,35,10
10,14.777921111506908,19.546416619157483,inf,382.06240264967585,45,35,10
20,18.085886207600232,23.54654196364673,inf,554.4396384457765,45,35,10
30,19.26162831877053,24.921564807745277,inf,621.084392466648,45,35,10
40,15.809060369948078,19.9652024879802,inf,398.6093103860508,45,35,10
50,14.876828887589548,18.243526306958046,inf,332.82625211267026,45,35,10
60,11.199167695136651,17.365313956543766,inf,301.5541288093337,45,35,10
70,15.293067956184046,20.74388140210121,inf,430.30861562444045,45,35,10
80,13.746897606551626,19.92314051065596,inf,396.9315278073405,45,35,10
90,12.986970761444832,17.556713456864276,inf,308.2381874064392,45,35,10
100,12.09932589709039,19.99162755842517,inf,399.6651724347846,45,35,10
110,16.66440972245838,25.97162273823311,inf,674.525187657107,45,35,10
120,20.804399127634653,29.443202466259272,inf,866.9021714691361,45,35,10
130,18.74986466069329,25.69736516252024,inf,660.3545762959088,45,35,10
140,21.282347813701065,27.675524081064157,inf,765.934633161562,45,35,10
150,17.713711882788044,23.04538803756597,inf,531.0899098019887,45,35,10
160,16.75156664928751,21.870654527213276,inf,478.3255294487145,45,35,10
170,14.910383150767977,21.467835970147796,inf,460.86798124117155,45,35,10
180,13.567323248514736,18.31886541667554,inf,335.5808301542711,45,35,10
190,18.902097498237158,24.637206726929534,inf,606.9919553054619,45,35,10
200,20.413267662521758,26.181498447046643,inf,685.4708609327057,45,35,10
210,22.079447955260544,28.17126405936693,inf,793.6201187025789,45,35,10
220,20.962385061508453,28.495220598522668,inf,811.9775969584706,45,35,10
230,21.17692314340243,27.004883226154046,inf,729.2637180582162,45,35,10
240,22.38797536625394,29.688529747389353,inf,881.4087985616225,45,35,10
250,29.26572017984033,36.802766612670695,inf,1354.4436303467087,45,35,10
260,29.95817531007478,37.74498440988813,inf,1424.6838481026984,45,35,10
270,31.62016473697179,40.52566138712109,inf,1642.3292308635976,45,35,10
280,26.89159675261036,36.24398707369,inf,1313.6265989978078,45,35,10
290,30.086989939509866,40.251226426839246,inf,1620.1612288646818,45,35,10
300,28.49602480331688,37.6619477994301,inf,1418.4223120469978,45,35,10
310,28.69327264012275,39.47437767298977,inf,1558.2264926698333,45,35,10
320,30.187084540855313,38.167074037693254,inf,1456.7255405987585,45,35,10
330,28.498675911266922,36.54426158806755,inf,1335.483055017109,45,35,10
