Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,6.680716197658274,7.643233551265361,inf,58.419019119188505,90,15,10
10,12.969886912316651,16.255704695958908,inf,264.24793516222053,90,15,10
20,16.23568281556737,18.51627789385732,inf,342.85254704254936,90,15,10
30,13.056104830946412,28.072183732365115,inf,788.0474995036645,90,15,10
40,14.53152907451548,28.642649559644447,inf,820.4013737966003,90,15,10
50,5.576903915599906,6.596485357382793,inf,43.513619070165596,90,15,10
60,6.909766524391368,7.737879584799494,inf,59.87478046885679,90,15,10
70,31.216772930893487,51.62614222777197,inf,2665.2585613221404,90,15,10
80,101.79435410969491,106.75441105454117,inf,11396.504279601942,90,15,10
90,16.33667512393745,22.305363188458834,inf,497.5292269690544,90,15,10
100,12.25672472114288,17.10653551855334,inf,292.63355744752704,90,15,10
110,9.987077593653503,12.482937213584039,inf,155.82372147828124,90,15,10
120,14.566750366925303,25.904622303496474,inf,671.0494566868069,90,15,10
130,14.210301902852706,25.23171172856627,inf,636.6392767534687,90,15,10
140,9.875669660452521,10.387203717362281,inf,107.89400106598478,90,15,10
150,5.231270882024668,6.582480905124867,inf,43.329054866333486,90,15,10
160,6.16223432663653,7.487893080849769,inf,56.06854279023784,90,15,10
170,13.483474116303572,27.427406052769985,inf,752.2626027835237,90,15,10
180,13.633219404809234,16.101610640848627,inf,259.26186522948973,90,15,10
190,7.151423462031006,9.516656866369788,inf,90.56675791222322,90,15,10
200,7.38525472015874,8.83064816966644,inf,77.98034709643323,90,15,10
210,7.737897900512037,9.182515231929857,inf,84.31858598462385,90,15,10
220,16.993243619563245,33.002487648346296,inf,1089.1641909792497,90,15,10
230,31.076439525771097,33.19910134734114,inf,1102.1803302710284,90,15,10
240,14.89996442479758,30.230651312809155,inf,913.8922787966499,90,15,10
250,14.533522987850006,30.03549390631298,inf,902.130894196164,90,15,10
260,16.213109221678955,35.07630898840283,inf,1230.3474522499093,90,15,10
270,14.042724406420069,18.03506265138172,inf,325.26348483926375,90,15,10
280,12.15294958595416,13.848757336750735,inf,191.7880797722073,90,15,10
290,11.704102243006473,13.303824660095994,inf,176.9917505865783,90,15,10
300,8.87027612113189,10.6252486863279,inf,112.89590964631279,90,15,10
