Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,18.528114910822328,30.545811883573684,inf,933.0466236266712,30,30,10
10,14.507257837372704,27.50298428719806,inf,756.4141447018634,30,30,10
20,13.058836141991268,25.31639829759425,inf,640.9200227624331,30,30,10
30,12.393341416863024,15.026959419867646,inf,225.809509406349,30,30,10
40,11.259860240593358,13.099350467899255,inf,171.59298268085243,30,30,10
50,8.076039386582174,10.008892743809675,inf,100.17793395708594,30,30,10
60,13.159714226494058,17.817821332402655,inf,317.47475703342315,30,30,10
70,17.987075222297896,20.92031212510523,inf,437.6594594118249,30,30,10
80,19.012678668557673,28.036677917945298,inf,786.0553086746014,30,30,10
90,10.18792065750195,20.143959938792953,inf,405.7791220156954,30,30,10
100,13.809231552452085,22.164037300057625,inf,491.2445494383457,30,30,10
110,11.432988847941578,21.42981080199727,inf,459.2367910093989,30,30,10
120,33.90231071577409,53.2627586236948,inf,2836.9214562059747,30,30,10
130,64.70212525910735,80.27010257748557,inf,6443.2893678000555,30,30,10
140,105.04201494502031,108.62234885676449,inf,11798.814671160646,30,30,10
150,15.470907959816783,20.497063141668946,inf,420.1295974335636,30,30,10
160,12.879133773548132,19.51484744585043,inf,380.82927083481513,30,30,10
170,14.025934395724587,20.047027211050555,inf,401.88330000060137,30,30,10
180,17.007193457459397,23.461487086387883,inf,550.4413763047454,30,30,10
190,14.26264871602886,22.261646876575053,inf,495.58092165732376,30,30,10
200,9.302052033093982,10.685574099483809,inf,114.1814938355592,30,30,10
210,10.40894635057675,20.704313676458945,inf,428.668604813205,30,30,10
220,11.844606817240136,21.338677143115767,inf,455.3391422181313,30,30,10
230,11.420441985132504,20.465648045277636,inf,418.84274991317636,30,30,10
240,10.372775478477928,15.486975098376803,inf,239.84639769774316,30,30,10
250,9.559804184345467,13.696185613664127,inf,187.5855003639402,30,30,10
260,13.336788054955589,24.86610822044948,inf,618.3233380311052,30,30,10
270,11.846935359621131,22.779089086031927,inf,518.8868995893788,30,30,10
280,12.426801584235742,24.25320157184103,inf,588.2177864843521,30,30,10
290,29.02111861439854,32.935026286235704,inf,1084.7159564750366,30,30,10
300,16.572199238390514,32.214875589897346,inf,1037.7982092725638,30,30,10
310,16.117035418321116,31.575128758323842,inf,996.9887561047294,30,30,10
320,13.416832582171976,26.47702959440268,inf,701.0330961428754,30,30,10
330,17.320542822265566,22.914109925774405,inf,525.0564336904731,30,30,10
340,16.006141429723804,17.6358810364848,inf,311.02429993304423,30,30,10
350,11.040293351379406,13.813548056978771,inf,190.814109922462,30,30,10
