Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,18.245722411387536,29.056840411793495,inf,844.2999747164355,30,35,5
5,17.30168941950311,28.266164121313594,inf,798.9760341330359,30,35,5
10,15.323583077491477,26.73141971439996,inf,714.5687999474108,30,35,5
15,14.962304441350476,26.235034023987446,inf,688.277010239779,30,35,5
20,13.017665499591594,24.00955835451912,inf,576.4588923790587,30,35,5
25,12.559670761374722,16.589237616625425,inf,275.20280470086,30,35,5
30,13.01828435578436,15.60887868654798,inf,243.6370938513718,30,35,5
35,13.339821232623516,15.402833022826947,inf,237.2472651290883,30,35,5
40,11.49883643730303,13.365841042965766,inf,178.64570678582817,30,35,5
45,10.773423649438081,12.768695893134536,inf,163.03959481135078,30,35,5
50,10.749446660572943,14.07683035971825,inf,198.1571529762854,30,35,5
55,14.253661466174862,18.708923772874602,inf,350.0238287392325,30,35,5
60,13.651647202343378,17.975912443011275,inf,323.1334281588076,30,35,5
65,13.983290676153151,17.951396598063532,inf,322.252639820967,30,35,5
70,22.583582551291652,30.9865062336197,inf,960.1635685661525,30,35,5
75,22.65243834952802,30.5077339452746,inf,930.7218304756601,30,35,5
80,18.778764226558817,26.991270179360267,inf,728.5286658952228,30,35,5
85,13.428040299949114,21.720324091062633,inf,471.7724786207958,30,35,5
90,10.63594404729794,19.41197912167257,inf,376.8249334202518,30,35,5
95,13.224040582310012,21.439494018563284,inf,459.6519037720109,30,35,5
100,14.318299374297636,21.7103647408435,inf,471.3399371804606,30,35,5
105,9.835352754080368,18.6385011588991,inf,347.39372545028306,30,35,5
110,18.42958433598283,34.208600022939,inf,1170.2283155294224,30,35,5
115,30.424926368230132,48.96954612871904,inf,2398.0164480527415,30,35,5
120,43.32794964298934,62.228758898312506,inf,3872.4184340243078,30,35,5
125,53.9303299460884,70.34483009499797,inf,4948.395121094132,30,35,5
130,70.03317071708697,83.79605010990832,inf,7021.778014022268,30,35,5
135,83.81477730596589,92.31155742895413,inf,8521.423634959096,30,35,5
140,107.46537935198613,110.65807834699312,inf,12245.210303449267,30,35,5
145,52.84666965089217,54.82053660703389,inf,3005.2912338831425,30,35,5
150,15.2035781880496,19.793965387593495,inf,391.80106576524923,30,35,5
155,11.64669544224924,16.771146115833275,inf,281.2713420386296,30,35,5
160,13.848242062298121,21.177669541018936,inf,448.49368718860126,30,35,5
165,15.398031471092882,20.573365391605922,inf,423.26336353652823,30,35,5
170,15.31200858439362,20.64164980592042,inf,426.07770671025446,30,35,5
175,20.070928338173434,25.426339466859265,inf,646.4987386839651,30,35,5
180,17.57002040431811,23.2782707738792,inf,541.8778902220384,30,35,5
185,16.744713859345893,22.63196229990318,inf,512.2057175442388,30,35,5
190,14.403617767710752,21.520160607426625,inf,463.11731256943676,30,35,5
195,7.856188305377074,9.353030640603716,inf,87.47918216407197,30,35,5
200,9.433781483455101,11.147257100947638,inf,124.26134087462752,30,35,5
205,10.78296476328357,19.725621167824748,inf,389.10013045653574,30,35,5
210,10.02935593451187,19.472845118920244,inf,379.191697025456,30,35,5
215,11.248970997952759,19.996308097001283,inf,399.85233751019905,30,35,5
220,11.919317171102712,20.6519707208987,inf,426.5038946568572,30,35,5
225,9.811584243574853,18.92313974827078,inf,358.0852179325856,30,35,5
230,11.545169621841104,19.51482420579036,inf,380.82836378290136,30,35,5
235,11.187684565523206,19.285773476411617,inf,371.9410585834618,30,35,5
240,10.908611599521445,16.005946648756144,inf,256.190328122828,30,35,5
245,10.58671105554476,13.065467307687262,inf,170.70643596824462,30,35,5
250,9.217792249803603,13.357411414970555,inf,178.4204397087857,30,35,5
255,13.569690255008611,24.20264695338663,inf,585.7681195502752,30,35,5
260,13.063976136921548,23.823581541777,inf,567.5630374776978,30,35,5
265,12.575605736113316,23.52143693940255,inf,553.2579956942908,30,35,5
270,12.167248320613401,21.84298778912937,inf,477.11611555605487,30,35,5
275,12.655267661250173,21.873530515039178,inf,478.4513371923501,30,35,5
280,14.76798846262432,30.73759715055602,inf,944.7998785898696,30,35,5
285,15.101406841829274,30.112017898929576,inf,906.7336219454552,30,35,5
290,28.506587998622035,32.65928167954822,inf,1066.6286798240742,30,35,5
295,16.970695995674564,29.695927697349713,inf,881.8481218062219,30,35,5
300,15.128055667758028,30.058941032957296,inf,903.5399360228039,30,35,5
305,16.40359721140902,31.098183696685478,inf,967.0970292327944,30,35,5
310,15.160765927583212,29.58369105404827,inf,875.1947763813756,30,35,5
315,16.62336880200722,29.787753286771014,inf,887.3102458735373,30,35,5
320,13.274357636470361,25.207824940993437,inf,635.4344382557707,30,35,5
325,15.4738432866767,26.574897974415254,inf,706.2252023505799,30,35,5
330,17.502094903885336,23.04974780531105,inf,531.2908738884416,30,35,5
335,16.491808219153246,19.14509054193801,inf,366.5344918590042,30,35,5
340,15.728874390794259,17.651411738267623,inf,311.572336353852,30,35,5
345,10.781126626278386,13.313033574463818,inf,177.23686295480087,30,35,5
