Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,14.535257130678772,25.9027201057674,inf,670.9509088777268,45,35,15
15,12.295323500934206,14.665875702893814,inf,215.08791013273114,45,35,15
30,10.366309555753359,12.517671666076774,inf,156.6921039397013,45,35,15
45,15.352330847268776,19.24266626204297,inf,370.28020487236677,45,35,15
60,22.621549274356436,30.686552357574467,inf,941.664495594159,45,35,15
75,10.84239930324945,19.661468024076882,inf,386.57332486179763,45,35,15
90,10.63947631300168,18.948359321387265,inf,359.0403209724036,45,35,15
105,43.02300928132612,62.11766785168929,inf,3858.6046593327933,45,35,15
120,83.82134549917772,92.41447152056297,inf,8540.434546424944,45,35,15
135,14.946112056821402,19.31439305722038,inf,373.0457791688027,45,35,15
150,13.983026193087962,19.815888720714675,inf,392.66944579174714,45,35,15
165,17.4516826474506,22.818578704633197,inf,520.6875340995397,45,35,15
180,7.931473001709703,10.435741767602929,inf,108.90470624009231,45,35,15
195,8.875431560837828,18.729296029444196,inf,350.78652975855414,45,35,15
210,10.128795363535755,19.363867698887738,inf,374.9593722600279,45,35,15
225,11.29580769978122,14.999484098387985,inf,224.98452321779402,45,35,15
240,12.257991497993073,23.291992477200242,inf,542.5169135579528,45,35,15
255,12.690413752906121,22.861860287610025,inf,522.6646558102003,45,35,15
270,15.16052370924026,30.31347347528006,inf,918.9066741365077,45,35,15
285,14.693256545292934,30.10154263583568,inf,906.1028690570333,45,35,15
300,14.582393987096436,27.34326100931537,inf,747.6539226235461,45,35,15
315,17.392250283087435,23.159587437486604,inf,536.3664902745872,45,35,15
330,12.183706399327571,14.330529241880686,inf,205.36406835239745,45,35,15
