Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,14.702469609561907,19.359420787748704,inf,374.78717323711663,90,30,5
5,14.202335687536628,18.157230784312656,inf,329.6850297547912,90,30,5
10,16.475711564085415,19.97644319794459,inf,399.05828284070674,90,30,5
15,23.495275311326985,32.67049779999533,inf,1067.3614264994999,90,30,5
20,21.14160597020854,29.81946103150135,inf,889.2002562092276,90,30,5
25,13.627805224470215,23.145768435047025,inf,535.7265964488192,90,30,5
30,11.063435712473852,21.23749729852058,inf,451.0312915046689,90,30,5
35,14.979972399524454,23.84745705534599,inf,568.7012080065713,90,30,5
40,15.139754554400172,23.641184556875107,inf,558.90560725223,90,30,5
45,9.869360877463725,12.203429623679286,inf,148.92369458009316,90,30,5
50,11.402667380832344,20.676438717211923,inf,427.51511802662026,90,30,5
55,21.27204059640578,36.66329530308017,inf,1344.1972224808605,90,30,5
60,34.8588340176229,53.84243593168459,inf,2899.0079070575603,90,30,5
65,50.30125154535282,67.32126526658604,inf,4532.152757094043,90,30,5
70,63.830712685385336,79.23647395699476,inf,6278.418805137508,90,30,5
75,80.10621590603188,89.52806327638207,inf,8015.274114019872,90,30,5
80,105.80855558594725,109.36498135402198,inf,11960.699146565576,90,30,5
85,54.22484426169326,55.42588221738139,inf,3072.0284195750346,90,30,5
90,15.193332157131671,19.904219446669153,inf,396.17795178116245,90,30,5
95,10.265558492620817,16.740845597343494,inf,280.2559113140951,90,30,5
100,10.306565912637305,14.84602959317512,inf,220.4045946814314,90,30,5
105,12.56589788978531,19.837238868228823,inf,393.5160459151683,90,30,5
110,13.195818321204767,20.10157073881965,inf,404.07314616777035,90,30,5
115,20.076701261665438,25.6769195592092,inf,659.3041980501,90,30,5
120,15.618022118499288,22.381613913367026,inf,500.93664136702444,90,30,5
125,16.613844766349853,22.996690747565427,inf,528.8477853391613,90,30,5
130,14.016042934128478,20.732547928768714,inf,429.83854361869186,90,30,5
135,7.0194428690323285,9.34852837097043,inf,87.39498270283904,90,30,5
140,9.896028701815812,10.639447535866388,inf,113.19784386845338,90,30,5
145,7.140305175746865,8.447637142410148,inf,71.3625732898275,90,30,5
150,9.857130028559213,20.158194879962586,inf,406.3528208185498,90,30,5
155,10.09062797623553,20.143447115274355,inf,405.7584616858548,90,30,5
160,11.53306567740372,21.349183417816793,inf,455.7876326075835,90,30,5
165,10.671892402993022,20.43363252584796,inf,417.5333382013916,90,30,5
170,11.187192597874636,20.966517899263685,inf,439.5948728201445,90,30,5
175,11.412006579547013,21.040737344956586,inf,442.7126280194508,90,30,5
180,12.308750243608523,14.853326836228083,inf,220.62131810381337,90,30,5
185,8.931515382953272,11.694222104712727,inf,136.75483063435175,90,30,5
190,7.939633856134294,10.800992093584933,inf,116.66143020568424,90,30,5
195,7.4498325326336605,9.977706210558658,inf,99.55462122422082,90,30,5
200,11.566676334336565,23.55992249650481,inf,555.0699480413135,90,30,5
205,13.307748812306345,23.696795566245516,inf,561.5381201084332,90,30,5
210,13.134678248464066,23.422611570098915,inf,548.6187327637316,90,30,5
215,14.379950102015332,23.641045374688613,inf,558.8990264080859,90,30,5
220,13.854905968044324,25.36670691905248,inf,643.4698199171049,90,30,5
225,17.19548500382451,33.054167869508596,inf,1092.5780135456544,90,30,5
230,30.827577900166066,34.2552758572155,inf,1173.4239240539312,90,30,5
235,14.332249916069024,22.784342959921783,inf,519.1262841153374,90,30,5
240,16.591690147450535,32.868587983286886,inf,1080.344076015071,90,30,5
245,15.381674284720289,33.08787412315761,inf,1094.8074139899231,90,30,5
250,15.45854959762783,32.02412470869697,inf,1025.5445633581758,90,30,5
255,14.258397319581492,27.278386802983146,inf,744.1103865731651,90,30,5
260,13.27962979382866,26.274960188079408,inf,690.3735328851578,90,30,5
265,14.49368646174572,27.283056882885877,inf,744.3651928747863,90,30,5
270,14.652472204972105,18.863848843454257,inf,355.8447931886905,90,30,5
275,12.708851184807312,14.457797068305215,inf,209.0278960682949,90,30,5
280,12.987864149491616,14.411173381031002,inf,207.68191821813653,90,30,5
285,11.894260822299666,13.764805485722963,inf,189.46987005978897,90,30,5
290,11.327732589981501,12.96264992986209,inf,168.03029320415365,90,30,5
