Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,14.938976261368481,19.2785994318218,inf,371.6643960526398,90,35,10
10,21.243257249298804,30.509019123503286,inf,930.8002478782893,90,35,10
20,20.76549431332374,28.751105629402048,inf,826.6260749130341,90,35,10
30,11.607453664119108,20.520088698053534,inf,421.07404017598446,90,35,10
40,15.723300935075768,23.39553072522756,inf,547.3508579150667,90,35,10
50,18.413344182667984,34.19159482241465,inf,1169.0651565001724,90,35,10
60,43.90171118120965,62.17672119006798,inf,3865.9446579474484,90,35,10
70,69.35419686688884,82.9865552262788,inf,6886.768348324221,90,35,10
80,107.95477687240638,111.09641394800812,inf,12342.413192107173,90,35,10
90,14.574681828846474,19.01022774474775,inf,361.388758907177,90,35,10
100,11.864498914065841,19.00915092294929,inf,361.3478188114638,90,35,10
110,14.28274058546802,20.31497134732553,inf,412.6980608426571,90,35,10
120,16.490610917960332,22.37889485541502,inf,500.8149349497209,90,35,10
130,14.233586037826143,20.23259193381153,inf,409.3577763601354,90,35,10
140,10.07098035209544,11.180845545670648,inf,125.01130711614317,90,35,10
150,9.546902338005085,18.96958476199928,inf,359.84514604267525,90,35,10
160,11.516825279846369,20.55234490688935,inf,422.3988811717405,90,35,10
170,11.196765607121725,19.927055498720957,inf,397.0875408491051,90,35,10
180,12.435320323242681,15.06920138123168,inf,227.08083026811477,90,35,10
190,7.9874427985980345,11.081273237852024,inf,122.79461657193546,90,35,10
200,11.618281798090623,22.594781942765508,inf,510.52417104112226,90,35,10
210,13.538463702020062,22.597017663637338,inf,510.6252072907378,90,35,10
220,16.125177168254734,31.792558152784796,inf,1010.766753898203,90,35,10
230,30.256125089655455,33.83736160224917,inf,1144.9670402013662,90,35,10
240,15.036465736310213,30.576093123350685,inf,934.8974706878131,90,35,10
250,14.678241705726045,29.997896964786083,inf,899.8738223099222,90,35,10
260,13.129077996646716,24.942160584298016,inf,622.1113746129095,90,35,10
270,15.091874826995562,19.12122771467956,inf,365.6213493166297,90,35,10
280,12.816107278552169,14.625471089728494,inf,213.904404596484,90,35,10
