Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,18.528114910822328,30.545811883573684,inf,933.0466236266712,30,30,5
5,16.445269605605223,29.00471157626486,inf,841.2732936223128,30,30,5
10,14.507257837372704,27.50298428719806,inf,756.4141447018634,30,30,5
15,13.654765963659518,26.58754443926461,inf,706.8975193098705,30,30,5
20,13.058836141991268,25.31639829759425,inf,640.9200227624331,30,30,5
25,12.711087743110875,17.03440014863139,inf,290.1707884236932,30,30,5
30,12.393341416863024,15.026959419867646,inf,225.809509406349,30,30,5
35,12.907057783600312,14.864643799927677,inf,220.95763529872832,30,30,5
40,11.259860240593358,13.099350467899255,inf,171.59298268085243,30,30,5
45,9.838986280369028,11.720390089271346,inf,137.36754384469,30,30,5
50,8.076039386582174,10.008892743809675,inf,100.17793395708594,30,30,5
55,11.543615524166686,14.834555530297433,inf,220.06403778147816,30,30,5
60,13.159714226494058,17.817821332402655,inf,317.47475703342315,30,30,5
65,13.112795129131646,17.313056976359942,inf,299.7419418666857,30,30,5
70,17.987075222297896,20.92031212510523,inf,437.6594594118249,30,30,5
75,22.260294163300387,31.077197149416673,inf,965.7921826637117,30,30,5
80,19.012678668557673,28.036677917945298,inf,786.0553086746014,30,30,5
85,12.60453231731922,22.111030965043675,inf,488.89769033712025,30,30,5
90,10.18792065750195,20.143959938792953,inf,405.7791220156954,30,30,5
95,12.661505207800099,21.88327111606983,inf,478.87755473941615,30,30,5
100,13.809231552452085,22.164037300057625,inf,491.2445494383457,30,30,5
105,7.306029728900489,9.370265380774281,inf,87.80187330613698,30,30,5
110,11.432988847941578,21.42981080199727,inf,459.2367910093989,30,30,5
115,19.798156129991703,36.20888223766307,inf,1311.0831529009522,30,30,5
120,33.90231071577409,53.2627586236948,inf,2836.9214562059747,30,30,5
125,49.65931762868845,66.76534897901287,inf,4457.611824289375,30,30,5
130,64.70212525910735,80.27010257748557,inf,6443.2893678000555,30,30,5
135,80.55568173256596,90.24592635632533,inf,8144.327223911294,30,30,5
140,105.04201494502031,108.62234885676449,inf,11798.814671160646,30,30,5
145,54.05726942648923,55.92316711292208,inf,3127.4006199398095,30,30,5
150,15.470907959816783,20.497063141668946,inf,420.1295974335636,30,30,5
155,12.224695697899671,17.61065808773064,inf,310.13527828295264,30,30,5
160,12.879133773548132,19.51484744585043,inf,380.82927083481513,30,30,5
165,15.274665886808485,21.047069360304175,inf,442.9791286574548,30,30,5
170,14.025934395724587,20.047027211050555,inf,401.88330000060137,30,30,5
175,19.26722278572456,25.335528993839645,inf,641.8890293976893,30,30,5
180,17.007193457459397,23.461487086387883,inf,550.4413763047454,30,30,5
185,16.679076240199585,23.228132071126595,inf,539.5461195136999,30,30,5
190,14.26264871602886,22.261646876575053,inf,495.58092165732376,30,30,5
195,7.8753297609278645,9.483378163281378,inf,89.93446138780209,30,30,5
200,9.302052033093982,10.685574099483809,inf,114.1814938355592,30,30,5
205,7.283675363525331,8.567820830005742,inf,73.40755377508027,30,30,5
210,10.40894635057675,20.704313676458945,inf,428.668604813205,30,30,5
215,11.123420624069855,20.780594327236905,inf,431.8331005931907,30,30,5
220,11.844606817240136,21.338677143115767,inf,455.3391422181313,30,30,5
225,9.899213627665711,19.801593550684807,inf,392.10310714652206,30,30,5
230,11.420441985132504,20.465648045277636,inf,418.84274991317636,30,30,5
235,11.114544168319624,19.997305932203826,inf,399.8922445461543,30,30,5
240,10.372775478477928,15.486975098376803,inf,239.84639769774316,30,30,5
245,11.039617400632002,13.284660144610289,inf,176.48219515779707,30,30,5
250,9.559804184345467,13.696185613664127,inf,187.5855003639402,30,30,5
255,9.488821198537272,11.981805460561601,inf,143.5636620947438,30,30,5
260,13.336788054955589,24.86610822044948,inf,618.3233380311052,30,30,5
265,13.360110263996729,25.162126570822462,inf,633.1326135660897,30,30,5
270,11.846935359621131,22.779089086031927,inf,518.8868995893788,30,30,5
275,12.673781817329605,22.91479416832687,inf,525.0877917767872,30,30,5
280,12.426801584235742,24.25320157184103,inf,588.2177864843521,30,30,5
285,15.993302826962134,32.09127352411784,inf,1029.8498363997467,30,30,5
290,29.02111861439854,32.935026286235704,inf,1084.7159564750366,30,30,5
295,14.468340166209572,23.09936204469829,inf,533.5805268720479,30,30,5
300,16.572199238390514,32.214875589897346,inf,1037.7982092725638,30,30,5
305,16.877269444966352,32.92308183884617,inf,1083.9293177673628,30,30,5
310,16.117035418321116,31.575128758323842,inf,996.9887561047294,30,30,5
315,16.937233222885883,30.872538259229188,inf,953.1136185675699,30,30,5
320,13.416832582171976,26.47702959440268,inf,701.0330961428754,30,30,5
325,15.224143550749101,27.733370732866522,inf,769.1398522066174,30,30,5
330,17.320542822265566,22.914109925774405,inf,525.0564336904731,30,30,5
335,16.293904879142158,19.004413348228315,inf,361.1677267103186,30,30,5
340,16.006141429723804,17.6358810364848,inf,311.02429993304423,30,30,5
345,10.849122118842512,13.510543984915879,inf,182.53479876834663,30,30,5
350,11.040293351379406,13.813548056978771,inf,190.814109922462,30,30,5
