Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,14.702469609561907,19.359420787748704,inf,374.78717323711663,90,30,10
10,16.475711564085415,19.97644319794459,inf,399.05828284070674,90,30,10
20,21.14160597020854,29.81946103150135,inf,889.2002562092276,90,30,10
30,11.063435712473852,21.23749729852058,inf,451.0312915046689,90,30,10
40,15.139754554400172,23.641184556875107,inf,558.90560725223,90,30,10
50,11.402667380832344,20.676438717211923,inf,427.51511802662026,90,30,10
60,34.8588340176229,53.84243593168459,inf,2899.0079070575603,90,30,10
70,63.830712685385336,79.23647395699476,inf,6278.418805137508,90,30,10
80,105.80855558594725,109.36498135402198,inf,11960.699146565576,90,30,10
90,15.193332157131671,19.904219446669153,inf,396.17795178116245,90,30,10
100,10.306565912637305,14.84602959317512,inf,220.4045946814314,90,30,10
110,13.195818321204767,20.10157073881965,inf,404.07314616777035,90,30,10
120,15.618022118499288,22.381613913367026,inf,500.93664136702444,90,30,10
130,14.016042934128478,20.732547928768714,inf,429.83854361869186,90,30,10
140,9.896028701815812,10.639447535866388,inf,113.19784386845338,90,30,10
150,9.857130028559213,20.158194879962586,inf,406.3528208185498,90,30,10
160,11.53306567740372,21.349183417816793,inf,455.7876326075835,90,30,10
170,11.187192597874636,20.966517899263685,inf,439.5948728201445,90,30,10
180,12.308750243608523,14.853326836228083,inf,220.62131810381337,90,30,10
190,7.939633856134294,10.800992093584933,inf,116.66143020568424,90,30,10
200,11.566676334336565,23.55992249650481,inf,555.0699480413135,90,30,10
210,13.134678248464066,23.422611570098915,inf,548.6187327637316,90,30,10
220,13.854905968044324,25.36670691905248,inf,643.4698199171049,90,30,10
230,30.827577900166066,34.2552758572155,inf,1173.4239240539312,90,30,10
240,16.591690147450535,32.868587983286886,inf,1080.344076015071,90,30,10
250,15.45854959762783,32.02412470869697,inf,1025.5445633581758,90,30,10
260,13.27962979382866,26.274960188079408,inf,690.3735328851578,90,30,10
270,14.652472204972105,18.863848843454257,inf,355.8447931886905,90,30,10
280,12.987864149491616,14.411173381031002,inf,207.68191821813653,90,30,10
290,11.327732589981501,12.96264992986209,inf,168.03029320415365,90,30,10
