Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,10.613541889252762,15.258103212677012,inf,232.8097136487046,90,30,15
15,17.918618967135746,27.20325635238732,inf,740.0171561737011,90,30,15
30,9.555459358426743,18.42834673166906,inf,339.6039632626177,90,30,15
45,4.998001998662948,7.775454998487089,inf,60.457700433497855,90,30,15
60,11.113330269356567,24.18947199379232,inf,585.130555338463,90,30,15
75,14.479370953142643,29.105345771671505,inf,847.1211524885564,90,30,15
90,14.237339399258296,21.14435018812622,inf,447.08354487811334,90,30,15
105,9.391349653402962,19.44981978101207,inf,378.29548951384845,90,30,15
120,6.910770937800407,19.11755237227301,inf,365.48080870660135,90,30,15
135,4.44480450352033,6.989271203181108,inf,48.84991195161669,90,30,15
150,9.787671364347142,21.58664474476619,inf,465.98323133674177,90,30,15
165,9.490834926130873,19.103451259994735,inf,364.9418500429944,90,30,15
180,5.790441396335761,8.059311857995185,inf,64.9525076244218,90,30,15
195,9.791889497761927,14.391396040960558,inf,207.11228000777524,90,30,15
210,16.497486289342245,26.869672978700148,inf,721.9793259822889,90,30,15
225,12.095557867487269,25.825387017079688,inf,666.9506145819481,90,30,15
240,17.611782750859856,36.569481174335685,inf,1337.326953360092,90,30,15
255,14.679658710956573,25.326266105396872,inf,641.4197548413745,90,30,15
270,13.040433420737584,21.66715669632554,inf,469.4656793031247,90,30,15
285,10.931327951699496,15.49257227647264,inf,240.01979574172861,90,30,15
