Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,6.007912445068359,8.573511028821327,inf,73.50509136132094,90,15,5
5,10.423463439941406,22.143262850112283,inf,490.32408964916266,90,15,5
10,11.894245925794044,18.217377037490134,inf,331.8728261260728,90,15,5
15,15.364187196890514,18.882475907824524,inf,356.5478964095736,90,15,5
20,17.24253338177999,21.508729270823903,inf,462.6254348455969,90,15,5
25,7.1859698454539,9.313941827897656,inf,86.74951237346153,90,15,5
30,10.913048029209797,22.04446300471254,inf,485.9583491661399,90,15,5
35,11.637719902396203,22.1260148427775,inf,489.5605328228103,90,15,5
40,15.118375166753928,29.098063164976605,inf,846.6972799529683,90,15,5
45,6.026347732543945,9.773131178978614,inf,95.51409304152394,90,15,5
50,4.3432340572277734,7.068742658481127,inf,49.96712277183082,90,15,5
55,4.659483309090136,6.355759829565012,inf,40.395683011112276,90,15,5
60,4.098596291740733,4.940811415906205,inf,24.411617447549073,90,15,5
65,8.989838910102844,22.04508660598877,inf,485.9858434655455,90,15,5
70,13.354496632019679,27.59372268471427,inf,761.4135316009148,90,15,5
75,14.918954040606817,32.51943191907863,inf,1057.5134523395898,90,15,5
80,13.464214320480824,25.444809875729405,inf,647.4383496120166,90,15,5
85,14.982102929552395,25.599384147412202,inf,655.3284687267792,90,15,5
90,13.98618642091751,24.198290485091597,inf,585.5572624008746,90,15,5
95,10.443388057251772,25.092304169325796,inf,629.6237285259648,90,15,5
100,14.300171134869254,22.705122816138857,inf,515.5226020959493,90,15,5
105,7.339471244812009,10.153625318139015,inf,103.09610710115363,90,15,5
110,6.594541859626768,10.660023963039142,inf,113.63611089256874,90,15,5
115,6.982616040979822,8.79095483105311,inf,77.28088684161601,90,15,5
120,11.222014101346334,26.780366493544633,inf,717.1880295285681,90,15,5
125,7.921374009052914,23.74617352135908,inf,563.8807569064951,90,15,5
130,8.124899502967796,24.624511959501557,inf,606.3665892436352,90,15,5
135,3.4503786851962377,6.591348980599909,inf,43.44588138405546,90,15,5
140,2.7812055289745348,4.283387286098444,inf,18.347406642709796,90,15,5
145,3.637569985787073,5.40512035477527,inf,29.215326049605938,90,15,5
150,9.279927541812262,14.491363534409924,inf,209.9996170864257,90,15,5
155,7.227616318066915,12.16066407705522,inf,147.88175079498126,90,15,5
160,6.921841694911321,12.431596443731491,inf,154.54459013979746,90,15,5
165,10.380901415894433,24.661866658252983,inf,608.2076670694502,90,15,5
170,10.040372681617741,26.9613323084003,inf,726.91343984399,90,15,5
175,12.19476535419623,29.136252580518107,inf,848.9212144357481,90,15,5
180,4.875175695617996,6.887896092882743,inf,47.44311258634936,90,15,5
185,4.850408958395321,7.240074424312804,inf,52.418677669588384,90,15,5
190,4.519132003188133,5.579305386277032,inf,31.128648593339904,90,15,5
195,7.350060116996366,13.279362751322187,inf,176.34147508120316,90,15,5
200,9.618356414635976,18.205657078498465,inf,331.44594965988125,90,15,5
205,5.774012031157812,8.132963057540646,inf,66.1450880953209,90,15,5
210,10.724273624022802,20.166261430440596,inf,406.678100080876,90,15,5
215,18.42375905464093,33.85614132771805,inf,1146.2383056024182,90,15,5
220,11.235642898082734,27.92000524905948,inf,779.5266931075089,90,15,5
225,10.136501948038735,24.748681895362648,inf,612.4972555578508,90,15,5
230,7.820681751271087,13.137444803470519,inf,172.59245596423455,90,15,5
235,9.078723909457524,18.22006430895105,inf,331.9707434223119,90,15,5
240,15.352743081996838,33.369488935797,inf,1113.5227918362784,90,15,5
245,12.159074370066325,34.82132569754987,inf,1212.5247233348466,90,15,5
250,14.969682643314203,35.616379163227826,inf,1268.5264646988094,90,15,5
255,16.909866291284562,31.177507021844594,inf,972.0369440971689,90,15,5
260,20.13471771279971,38.62594128966561,inf,1491.9633405126947,90,15,5
265,12.47372863193353,35.01004684439841,inf,1225.703380046971,90,15,5
270,13.021725217501322,26.635618425253156,inf,709.4561688956854,90,15,5
275,13.655436289558809,29.333433162794325,inf,860.450301116122,90,15,5
280,18.22054473956426,29.55983110496233,inf,873.7836149538986,90,15,5
285,10.02909259200096,16.97984290380753,inf,288.31506503798295,90,15,5
290,4.890493290623029,6.940335717426181,inf,48.16825987058158,90,15,5
295,5.661114339033762,7.671261404945281,inf,58.84825154300305,90,15,5
300,8.95821098635594,12.60227753755914,inf,158.81739913366766,90,15,5
305,9.205874180793762,11.30233887205638,inf,127.74286397879668,90,15,5
