Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,10.613541889252762,15.258103212677012,inf,232.8097136487046,90,30,10
10,13.354660611972212,18.804134040139594,inf,353.5954569995367,90,30,10
20,17.798729278643926,24.800247478035445,inf,615.0522749718035,90,30,10
30,9.555459358426743,18.42834673166906,inf,339.6039632626177,90,30,10
40,12.342155444870395,22.11408912266369,inf,489.0329377251125,90,30,10
50,8.993047207097215,19.598548489207573,inf,384.1031028838205,90,30,10
60,11.113330269356567,24.18947199379232,inf,585.130555338463,90,30,10
70,13.873522274692853,27.64545048562145,inf,764.2709325529472,90,30,10
80,14.651343458890915,25.720435037179392,inf,661.5407785017653,90,30,10
90,14.237339399258296,21.14435018812622,inf,447.08354487811334,90,30,10
100,11.330613657832146,19.62768012752765,inf,385.24582718854384,90,30,10
110,7.65657531817754,19.013674935001127,inf,361.5198345338901,90,30,10
120,6.910770937800407,19.11755237227301,inf,365.48080870660135,90,30,10
130,6.2953205532704795,18.144484113769018,inf,329.22230375481627,90,30,10
140,4.05443323304256,6.401899161539685,inf,40.984312874522516,90,30,10
150,9.787671364347142,21.58664474476619,inf,465.98323133674177,90,30,10
160,8.576038920879364,21.002918300072427,inf,441.1225771195172,90,30,10
170,9.555916482893132,20.708524638460595,inf,428.8429927017295,90,30,10
180,5.790441396335761,8.059311857995185,inf,64.9525076244218,90,30,10
190,7.64518401324749,10.528937181131326,inf,110.85851816420966,90,30,10
200,14.365900939454635,22.984369552551726,inf,528.2812437282669,90,30,10
210,16.497486289342245,26.869672978700148,inf,721.9793259822889,90,30,10
220,10.579071798299749,21.696199233878694,inf,470.72506119615844,90,30,10
230,12.168190247068802,21.649655733346492,inf,468.70759337242265,90,30,10
240,17.611782750859856,36.569481174335685,inf,1337.326953360092,90,30,10
250,18.648428784310816,36.39813055869988,inf,1324.8239081681625,90,30,10
260,18.275429803179577,32.361497621245526,inf,1047.2665282898797,90,30,10
270,13.040433420737584,21.66715669632554,inf,469.4656793031247,90,30,10
280,16.604620049397152,25.449820386142505,inf,647.6933576869147,90,30,10
290,7.850173424184322,10.697426815926955,inf,114.43494048211309,90,30,10
