Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,17.363266299877846,30.718949418024703,inf,943.6538533471602,45,35,10
10,15.317441210203937,21.9888421508833,inf,483.5091791364622,45,35,10
20,16.855689274838994,21.70613093345386,inf,471.1561201002425,45,35,10
30,9.356573364564351,16.146779737653336,inf,260.7184958962924,45,35,10
40,11.169161216169595,16.81182949673224,inf,282.6376110271962,45,35,10
50,13.06514070204326,20.369224371520122,inf,414.9053014973293,45,35,10
60,17.16460064308984,25.783884132339722,inf,664.8086809499201,45,35,10
70,10.59506470475878,20.382402934793717,inf,415.4423493962875,45,35,10
80,9.444563653639387,16.291538006835598,inf,265.41421062816886,45,35,10
90,7.995687765734536,17.237703744199504,inf,297.13843037278957,45,35,10
100,10.98296849748918,22.484998326718056,inf,505.57514975251377,45,35,10
110,12.605216565914452,27.441249920787932,inf,753.0221972151437,45,35,10
120,13.259796907007694,27.092645805932978,inf,734.0114567657379,45,35,10
130,23.925265810904758,38.59130184381562,inf,1489.288578000487,45,35,10
140,9.386107804306913,18.69799227325344,inf,349.6149150506453,45,35,10
150,9.012502472741263,18.466644336998673,inf,341.01695306920516,45,35,10
160,9.670067517193301,19.57542777353936,inf,383.1973725170562,45,35,10
170,5.394019842999324,16.09860088951859,inf,259.16495060000875,45,35,10
180,4.522738669599805,6.754465920411077,inf,45.62280986999466,45,35,10
190,6.783604121633939,19.064103127411588,inf,363.44002805258435,45,35,10
200,7.975048299346652,17.271425126856077,inf,298.3021259125954,45,35,10
210,9.778000653269038,18.38859258151876,inf,338.14033712908684,45,35,10
220,8.737810322003705,19.99917891121167,inf,399.9671571226535,45,35,10
230,9.01289563909439,12.733182201375701,inf,162.13392897343095,45,35,10
240,11.95773915999702,20.101967637144597,inf,404.0891028848087,45,35,10
250,14.907522061892918,23.246847702383747,inf,540.4159280978245,45,35,10
260,17.477180795584406,27.0052768502243,inf,729.2849777572603,45,35,10
270,12.71383476087025,25.14717079621391,inf,632.3801990539538,45,35,10
280,14.246034551944053,29.111724469519967,inf,847.4925015892476,45,35,10
290,14.9875464496868,33.40082485448471,inf,1115.6151009599637,45,35,10
300,16.24092925957271,29.552815807633806,inf,873.3689221599305,45,35,10
310,14.357021986373834,27.576736435673688,inf,760.4763924426127,45,35,10
320,15.155962407695396,27.1833439822303,inf,738.9341900562563,45,35,10
330,10.903794597515038,15.218527847772274,inf,231.60358985342017,45,35,10
