Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,15.333218084275723,30.404879581632336,inf,924.456702373563,45,30,15
15,20.13170358190934,27.899915404640588,inf,778.4052795861012,45,30,15
30,9.92615639368693,17.121189431946615,inf,293.1351275646004,45,30,15
45,10.613541889252762,15.258103212677012,inf,232.8097136487046,45,30,15
60,17.918618967135746,27.20325635238732,inf,740.0171561737011,45,30,15
75,9.555459358426743,18.42834673166906,inf,339.6039632626177,45,30,15
90,4.998001998662948,7.775454998487089,inf,60.457700433497855,45,30,15
105,11.113330269356567,24.18947199379232,inf,585.130555338463,45,30,15
120,14.479370953142643,29.105345771671505,inf,847.1211524885564,45,30,15
135,14.237339399258296,21.14435018812622,inf,447.08354487811334,45,30,15
150,9.391349653402962,19.44981978101207,inf,378.29548951384845,45,30,15
165,6.910770937800407,19.11755237227301,inf,365.48080870660135,45,30,15
180,4.44480450352033,6.989271203181108,inf,48.84991195161669,45,30,15
195,9.787671364347142,21.58664474476619,inf,465.98323133674177,45,30,15
210,9.490834926130873,19.103451259994735,inf,364.9418500429944,45,30,15
225,5.790441396335761,8.059311857995185,inf,64.9525076244218,45,30,15
240,9.791889497761927,14.391396040960558,inf,207.11228000777524,45,30,15
255,16.497486289342245,26.869672978700148,inf,721.9793259822889,45,30,15
270,12.095557867487269,25.825387017079688,inf,666.9506145819481,45,30,15
285,17.611782750859856,36.569481174335685,inf,1337.326953360092,45,30,15
300,14.679658710956573,25.326266105396872,inf,641.4197548413745,45,30,15
315,13.040433420737584,21.66715669632554,inf,469.4656793031247,45,30,15
330,10.931327951699496,15.49257227647264,inf,240.01979574172861,45,30,15
