Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,15.144368982315063,38.29529860286277,inf,1466.5298950824233,45,15,15
15,13.768248059352238,23.39798947522382,inf,547.4659114826846,45,15,15
30,6.90055754383405,13.267175475573268,inf,176.01794509965276,45,15,15
45,6.007912445068359,8.573511028821327,inf,73.50509136132094,45,15,15
60,15.364187196890514,18.882475907824524,inf,356.5478964095736,45,15,15
75,10.913048029209797,22.04446300471254,inf,485.9583491661399,45,15,15
90,6.026347732543945,9.773131178978614,inf,95.51409304152394,45,15,15
105,4.098596291740733,4.940811415906205,inf,24.411617447549073,45,15,15
120,14.918954040606817,32.51943191907863,inf,1057.5134523395898,45,15,15
135,13.98618642091751,24.198290485091597,inf,585.5572624008746,45,15,15
150,7.339471244812009,10.153625318139015,inf,103.09610710115363,45,15,15
165,11.222014101346334,26.780366493544633,inf,717.1880295285681,45,15,15
180,3.4503786851962377,6.591348980599909,inf,43.44588138405546,45,15,15
195,9.279927541812262,14.491363534409924,inf,209.9996170864257,45,15,15
210,10.380901415894433,24.661866658252983,inf,608.2076670694502,45,15,15
225,4.875175695617996,6.887896092882743,inf,47.44311258634936,45,15,15
240,7.350060116996366,13.279362751322187,inf,176.34147508120316,45,15,15
255,10.724273624022802,20.166261430440596,inf,406.678100080876,45,15,15
270,10.136501948038735,24.748681895362648,inf,612.4972555578508,45,15,15
285,15.352743081996838,33.369488935797,inf,1113.5227918362784,45,15,15
300,16.909866291284562,31.177507021844594,inf,972.0369440971689,45,15,15
315,13.021725217501322,26.635618425253156,inf,709.4561688956854,45,15,15
330,10.02909259200096,16.97984290380753,inf,288.31506503798295,45,15,15
345,8.95821098635594,12.60227753755914,inf,158.81739913366766,45,15,15
