Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,15.333218084275723,30.404879581632336,inf,924.456702373563,45,30,10
10,13.751637455883126,19.244506914004017,inf,370.3510463631484,45,30,10
20,14.340944077074528,19.17825047122607,inf,367.805291137083,45,30,10
30,9.92615639368693,17.121189431946615,inf,293.1351275646004,45,30,10
40,9.85780407426258,15.476974251738516,inf,239.536731988977,45,30,10
50,13.393124719460806,21.208963315174277,inf,449.8201249044083,45,30,10
60,17.918618967135746,27.20325635238732,inf,740.0171561737011,45,30,10
70,11.238406034310659,21.692446076204895,inf,470.5622167690571,45,30,10
80,9.278548430403074,16.788724348329108,inf,281.8612652441786,45,30,10
90,4.998001998662948,7.775454998487089,inf,60.457700433497855,45,30,10
100,11.933581723521153,24.066670454908618,inf,579.2046267851714,45,30,10
110,9.607869700311372,23.005281158370767,inf,529.2429611756891,45,30,10
120,14.479370953142643,29.105345771671505,inf,847.1211524885564,45,30,10
130,20.476927574165167,33.15039915552712,inf,1098.948964170773,45,30,10
140,10.044056481371323,19.966598280605744,inf,398.6650468990882,45,30,10
150,9.391349653402962,19.44981978101207,inf,378.29548951384845,45,30,10
160,9.95043516450872,20.685494214767097,inf,427.88967090916304,45,30,10
170,5.050771392385167,16.91926309035823,inf,286.2614635207583,45,30,10
180,4.44480450352033,6.989271203181108,inf,48.84991195161669,45,30,10
190,4.054523970186711,6.188489734432001,inf,38.29740519317026,45,30,10
200,8.37354335859418,18.364340049562536,inf,337.24898545596653,45,30,10
210,9.490834926130873,19.103451259994735,inf,364.9418500429944,45,30,10
220,9.051717282334964,21.28030341387586,inf,452.8513133866166,45,30,10
230,6.351280975916111,8.67188727881015,inf,75.2016289763893,45,30,10
240,9.791889497761927,14.391396040960558,inf,207.11228000777524,45,30,10
250,13.289189316829045,21.933705755319156,inf,481.08744816092076,45,30,10
260,18.317040576040746,28.481983199182004,inf,811.2233669584859,45,30,10
270,12.095557867487269,25.825387017079688,inf,666.9506145819481,45,30,10
280,12.661605474849544,25.17237233467058,inf,633.6483289552889,45,30,10
290,16.421832369764648,35.86436268803627,inf,1286.2525110190086,45,30,10
300,14.679658710956573,25.326266105396872,inf,641.4197548413745,45,30,10
310,15.221738675733407,29.36799169453583,inf,862.4789361703255,45,30,10
320,15.33901698999107,28.43469653883808,inf,808.5319672558102,45,30,10
330,10.931327951699496,15.49257227647264,inf,240.01979574172861,45,30,10
