Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,5.574332836326921,6.787663225879428,inf,46.07237206795593,90,15,10
10,9.556960025073865,12.38541625684851,inf,153.39853585540735,90,15,10
20,14.383212433775334,16.725764135702168,inf,279.75118592314084,90,15,10
30,12.150450832825863,25.43809901582314,inf,647.0968815388222,90,15,10
40,12.659964852053548,25.909078404622814,inf,671.2803437768922,90,15,10
50,6.88453276862817,8.66148262359805,inf,75.02128123889096,90,15,10
60,6.933961561205418,8.102406767286348,inf,65.64899542256761,90,15,10
70,16.62381970102381,33.22238920756325,inf,1103.7271446588154,90,15,10
80,17.025228308418264,24.255703765541025,inf,588.339165161681,90,15,10
90,20.638631580702558,24.478271083569815,inf,599.1857552407301,90,15,10
100,19.664294341605615,24.24679307934133,inf,587.9069746323946,90,15,10
110,14.84946797286482,22.177547305540614,inf,491.8436044894918,90,15,10
120,13.083598975804883,24.194744407988576,inf,585.3856569678945,90,15,10
130,14.839181925826113,24.393446260340003,inf,595.0402204560957,90,15,10
140,8.670281158546413,10.187751079193387,inf,103.79027205160601,90,15,10
150,5.846409652668397,9.243491890308926,inf,85.44214232620688,90,15,10
160,7.635550366901439,9.039876197488288,inf,81.7193616659153,90,15,10
170,12.567149607213922,26.826410779613006,inf,719.656315316537,90,15,10
180,9.690229963807715,13.030435311137898,inf,169.7922443977494,90,15,10
190,9.049710977011484,12.243119189535296,inf,149.8939674891674,90,15,10
200,6.028290887007265,9.144990513263362,inf,83.63085148767689,90,15,10
210,9.061468775501131,11.208645278159954,inf,125.63372897161744,90,15,10
220,14.138519930555098,28.276330048295215,inf,799.5508410001229,90,15,10
230,15.995299212841312,20.289626659141582,inf,411.66894996734885,90,15,10
240,15.75423896528292,31.42858203300125,inf,987.7557686050889,90,15,10
250,15.360240996673353,32.4546713953164,inf,1053.305695377969,90,15,10
260,16.479179045067767,34.303186537861194,inf,1176.7086066513016,90,15,10
270,12.297502241950545,18.1823027182322,inf,330.5961321374341,90,15,10
280,9.007598805454139,11.691266931150505,inf,136.68572245541333,90,15,10
290,9.338730011307227,11.853039813407323,inf,140.49455281821912,90,15,10
300,7.780793511681961,9.760920391031037,inf,95.2755668800455,90,15,10
