Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,12.00485150533133,16.52242368284026,inf,272.99048435528067,90,30,5
5,10.682158019345959,14.408339957121596,inf,207.60026031998677,90,30,5
10,11.854986818836013,14.589579582959352,inf,212.8558324075044,90,30,5
15,16.46689754859624,24.96138073752112,inf,623.0705283234904,90,30,5
20,16.215538197970137,24.341188108380404,inf,592.4934385275595,90,30,5
25,12.022808145652494,20.84491442095521,inf,434.5104572169465,90,30,5
30,9.90277943219343,19.010458090369323,inf,361.3975168056885,90,30,5
35,8.812182280651722,18.69158549616717,inf,349.375368360527,90,30,5
40,9.66128039382094,19.31163224837473,inf,372.93914009646676,90,30,5
45,9.369124738147425,11.07539442923204,inf,122.66436176306411,90,30,5
50,9.661108190236064,17.780548567164526,inf,316.1479073492965,90,30,5
55,13.389690111038018,25.104563895720002,inf,630.2391283942882,90,30,5
60,12.367896044103405,24.57850418142204,inf,604.1028677961807,90,30,5
65,12.58678439061518,24.788200387927393,inf,614.4548784720438,90,30,5
70,16.91658283395578,29.88850789642837,inf,893.322904274861,90,30,5
75,16.76102610925854,29.79956393404796,inf,888.0140106594118,90,30,5
80,22.037558857718082,27.560148530478163,inf,759.5617870220176,90,30,5
85,25.100144432174954,28.34215793935457,inf,803.2779166593194,90,30,5
90,24.051047687550508,27.280125574631924,inf,744.2052513676867,90,30,5
95,22.344647847227677,26.085654906121647,inf,680.4613918812684,90,30,5
100,19.28262401674932,23.950602998919358,inf,573.631384011845,90,30,5
105,14.270415599041128,21.767419422537532,inf,473.8205483166642,90,30,5
110,13.946625779815758,22.505079684165523,inf,506.4786115906397,90,30,5
115,10.226342548865793,17.944078838527002,inf,321.9899653632726,90,30,5
120,12.311685681931298,19.59057274468912,inf,383.79054046495617,90,30,5
125,12.642925119342074,19.234119713653172,inf,369.9513611591416,90,30,5
130,12.992119578380972,19.294921506861918,inf,372.29399595596266,90,30,5
135,6.723426172983263,11.67276410954903,inf,136.25342195717596,90,30,5
140,7.362579323902068,10.519343384260736,inf,110.65658523599014,90,30,5
145,7.553540923864527,11.65781907439476,inf,135.9047455713223,90,30,5
150,9.62348104278704,20.217271641166253,inf,408.73807261270514,90,30,5
155,10.131048591223756,20.276488081705153,inf,411.13596892753117,90,30,5
160,11.32483081632507,20.429468050728694,inf,417.36316483574444,90,30,5
165,12.123419933493013,20.94025973544933,inf,438.4944777880804,90,30,5
170,10.10324080504551,19.99830790002615,inf,399.93231886424826,90,30,5
175,8.438947534638345,19.329907639832186,inf,373.64532936444266,90,30,5
180,10.2942497489161,13.811535587384428,inf,190.7585152815865,90,30,5
185,9.704310008419716,13.124605229281766,inf,172.2552624244903,90,30,5
190,13.147762082048,17.581916552664236,inf,309.1237896648487,90,30,5
195,9.971021775099322,13.55950426438261,inf,183.86015589581018,90,30,5
200,11.960210526577649,20.63668460196706,inf,425.8727513610642,90,30,5
205,14.121435582050383,23.07012414520148,inf,532.2306280750082,90,30,5
210,14.192454145548034,22.006301375020143,inf,484.2773002082135,90,30,5
215,14.961183495358656,22.717669542044643,inf,516.0925094215429,90,30,5
220,13.214334329186306,22.10725993357334,inf,488.73094177057703,90,30,5
225,16.83472684124282,30.786618636947022,inf,947.8158870968138,90,30,5
230,18.920513039098875,26.95266524748367,inf,726.4461639429138,90,30,5
235,15.733308929590695,25.48575840768705,inf,649.5238816149912,90,30,5
240,16.649518156469547,32.32236006516062,inf,1044.7349601818903,90,30,5
245,15.37820749052738,32.45868787078125,inf,1053.5664182928017,90,30,5
250,15.454656589126044,32.732310165830405,inf,1071.4041287921245,90,30,5
255,15.226087202982876,27.67190186624709,inf,765.7341528952091,90,30,5
260,14.125550242293823,26.79766881104869,inf,718.1150537066518,90,30,5
265,13.162674109399466,26.044294385348095,inf,678.3052700306744,90,30,5
270,13.567632210675594,20.567137329680055,inf,423.0071379379188,90,30,5
275,11.028257437935531,16.475149083426686,inf,271.4305373211352,90,30,5
280,9.694281346222615,13.002510485124835,inf,169.0652789157813,90,30,5
285,9.906722679699127,13.77936304968889,inf,189.8708460551315,90,30,5
290,9.409495512157982,12.275873959382698,inf,150.69708146665025,90,30,5
