Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,16.49996901624241,18.223749776936828,inf,332.1050559324051,30,15,5
5,19.38511136919755,21.025298615165767,inf,442.0631818568915,30,15,5
10,21.227514930022057,39.02987080448696,inf,1523.330815014944,30,15,5
15,14.841675008406149,35.20339716746144,inf,1239.2791721300323,30,15,5
20,13.833613416186381,32.969654280586774,inf,1086.9981033814136,30,15,5
25,27.54590060924702,30.34844211291196,inf,921.0279386807682,30,15,5
30,13.066245530182995,21.126899835405922,inf,446.3458966552747,30,15,5
35,11.569952045917962,20.06378222379333,inf,402.55535712380515,30,15,5
40,17.126209344934068,20.22892192838467,inf,409.20928238468207,30,15,5
45,11.517940805029996,17.05237337410244,inf,290.7834376897979,30,15,5
50,7.026058318049002,15.336531659584221,inf,235.20920334542913,30,15,5
55,4.671766545743249,5.887742542371189,inf,34.665512245247555,30,15,5
60,5.136696684687724,6.227933930736738,inf,38.78716104562195,30,15,5
65,4.490988956588873,6.33674278220908,inf,40.15430908787887,30,15,5
70,9.231087334514747,13.657352264232795,inf,186.52327086934466,30,15,5
75,14.893723680801793,18.874238232265032,inf,356.236868848295,30,15,5
80,14.420028666294781,17.363293479112798,inf,301.483960441801,30,15,5
85,7.983485973451475,10.025378020621899,inf,100.50820445636867,30,15,5
90,16.869304655854403,24.868709636203516,inf,618.4527189698016,30,15,5
95,16.247059341145828,25.377780068284316,inf,644.0317211942088,30,15,5
100,11.036332523862923,25.819006018436554,inf,666.6210717800631,30,15,5
105,15.853095528898946,17.753391423497394,inf,315.18290703591083,30,15,5
110,7.159191033506578,12.860555809826595,inf,165.3938957376646,30,15,5
115,6.604829354697772,13.174598005918332,inf,173.57003261754727,30,15,5
120,8.80228141185055,11.936542832266836,inf,142.48105478654077,30,15,5
125,15.160309277523538,27.095307977617296,inf,734.1557144019315,30,15,5
130,20.32370525228111,35.80167698577788,inf,1281.7600749939777,30,15,5
135,14.261818992368035,32.45846560790863,inf,1053.5519896197875,30,15,5
140,18.981535711994276,26.642252034971374,inf,709.8095934949363,30,15,5
145,22.429230996132926,25.242404827574774,inf,637.1790014791702,30,15,5
150,17.961294534293717,21.325785330498768,inf,454.7891199625165,30,15,5
155,11.191351852573591,18.919778462810907,inf,357.9580170818435,30,15,5
160,13.456280888319617,26.752650971986128,inf,715.7043340289104,30,15,5
165,18.927614801879916,25.985457959692805,inf,675.2440253749621,30,15,5
170,18.55287753453744,34.60286211930317,inf,1197.3580668475063,30,15,5
175,19.486263467585186,20.111716738846113,inf,404.48115018358294,30,15,5
180,22.969956499498704,33.474515829199156,inf,1120.5432099993047,30,15,5
185,24.392100013299032,34.97196523030087,inf,1223.0383520693726,30,15,5
190,9.765770058017518,25.52108863557501,inf,651.3259651448758,30,15,5
195,9.936191678837618,15.297998132758421,inf,234.02874686988014,30,15,5
200,9.477916763599966,14.896405751238087,inf,221.90290430551912,30,15,5
205,14.594398945521489,22.924740507574477,inf,525.543727339626,30,15,5
210,6.642264902233746,13.373451379595316,inf,178.84920180239988,30,15,5
215,6.29266208336457,13.248354242724261,inf,175.51889014070994,30,15,5
220,10.44958636839491,11.400450961873268,inf,129.97028213407714,30,15,5
225,9.729468346969183,25.92657799402465,inf,672.1874464802432,30,15,5
230,10.881500550185313,26.840224047141707,inf,720.3976269007638,30,15,5
235,10.384462555706797,26.4265429856697,inf,698.3621741734484,30,15,5
240,11.407189681662434,18.21337247489482,inf,331.7269369092562,30,15,5
245,12.372994295337856,18.568424584059084,inf,344.7863915338898,30,15,5
250,13.122787443022371,19.08655818565323,inf,364.2967033743264,30,15,5
255,9.640130191014615,13.499105233329875,inf,182.225842100514,30,15,5
260,9.894543523220456,13.805084911678735,inf,190.58036941865987,30,15,5
265,10.014233318085742,16.87277185502561,inf,284.6904300717444,30,15,5
270,6.074433676835133,6.766959848161031,inf,45.79174558662357,30,15,5
275,13.197622393149889,27.838169979596483,inf,774.9637078129068,30,15,5
280,12.658618433412437,29.71671734931504,inf,883.0832900190815,30,15,5
285,12.730251659581862,30.22028532600619,inf,913.2656451852251,30,15,5
290,24.04302145302747,27.979060797326184,inf,782.827843100475,30,15,5
295,12.957657893366585,21.423301807319998,inf,458.9578603275202,30,15,5
300,18.017741391282076,36.80188247722426,inf,1354.378553867426,30,15,5
305,15.031238205332617,35.82212487367262,inf,1283.2246304649946,30,15,5
310,20.881090253572957,38.847567246794,inf,1509.133480994182,30,15,5
315,19.69036211663322,41.125293187870334,inf,1691.2897397882941,30,15,5
320,21.674053182789983,37.73192969329733,inf,1423.698518379933,30,15,5
325,14.241904987984727,36.09689321182799,inf,1302.9856995461134,30,15,5
330,12.145009072160715,25.026366224604498,inf,626.3190064080247,30,15,5
335,12.327254439556958,24.559621872231435,inf,603.1750265069887,30,15,5
340,22.948330078967164,23.63757392386529,inf,558.7349010061963,30,15,5
345,13.285333185396803,18.000628511759814,inf,324.0226268183803,30,15,5
350,9.94906630560866,16.788575157631264,inf,281.8562558234337,30,15,5
355,12.236795472603733,13.675243490224112,inf,187.01228451691694,30,15,5
360,3.7601903838723802,4.6975879786356955,inf,22.067332817022603,30,15,5
365,4.96939669615856,5.541964458186076,inf,30.713370055797682,30,15,5
