Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,11.797315205953103,16.2043325932654,inf,262.58039479316335,90,35,10
10,15.785926708415277,24.37148705923474,inf,593.9693814784464,90,35,10
20,15.852642435044709,23.289819671211173,inf,542.415700317535,90,35,10
30,9.177985826869726,17.750128549583962,inf,315.06706352675565,90,35,10
40,9.037633192082707,18.020523109753228,inf,324.73925314915016,90,35,10
50,12.04581324887066,24.14560524818066,inf,583.0102528009695,90,35,10
60,12.734337100029292,23.481470829028826,inf,551.3794722945316,90,35,10
70,16.33629677615242,28.110301204400976,inf,790.1890338021469,90,35,10
80,24.099169373439697,29.220261511222482,inf,853.82368278423,90,35,10
90,23.952128718381136,27.160154928967767,inf,737.6740157655321,90,35,10
100,19.94036411245862,24.572666161555887,inf,603.8159222872737,90,35,10
110,12.622304757533247,20.92003004583592,inf,437.64765711867756,90,35,10
120,12.30835511641845,18.899963691501856,inf,357.20862754008846,90,35,10
130,12.794556213593498,18.41467807058246,inf,339.1003684431906,90,35,10
140,7.606439729915431,11.117802914649435,inf,123.60554164898747,90,35,10
150,9.551092569270816,19.372324087818345,inf,375.2869405634669,90,35,10
160,11.353315424492722,19.540443876254308,inf,381.82894688104443,90,35,10
170,9.44767163803962,18.673181729476948,inf,348.6877159020717,90,35,10
180,10.955434248561184,14.423173109207418,inf,208.027922538164,90,35,10
190,13.164169924985316,17.250348923824863,inf,297.57453799370563,90,35,10
200,13.642473786645352,21.846238634642035,inf,477.2581424817262,90,35,10
210,14.522803317854772,21.76849557893477,inf,473.8673997701025,90,35,10
220,15.825444611188638,28.65205848379876,inf,820.9404553590246,90,35,10
230,18.917720583001408,26.546664819636216,inf,704.7254130461112,90,35,10
240,16.185334294020066,30.78136069438709,inf,947.4921661979583,90,35,10
250,14.121146647847409,30.421584107422223,inf,925.4727796049644,90,35,10
260,13.936459175621506,25.745273729874352,inf,662.8191194261584,90,35,10
270,13.443632652477408,19.902367299635543,inf,396.10422412960224,90,35,10
280,9.772282897642143,13.12197617863093,inf,172.1862588325576,90,35,10
