Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,5.574332836326921,6.787663225879428,inf,46.07237206795593,90,15,15
15,14.31450635774025,16.961064207239136,inf,287.67769904208853,90,15,15
30,12.150450832825863,25.43809901582314,inf,647.0968815388222,90,15,15
45,9.036933758086288,10.60365700894244,inf,112.43754196329412,90,15,15
60,6.933961561205418,8.102406767286348,inf,65.64899542256761,90,15,15
75,15.938389284295946,33.24623199327234,inf,1105.3119417504854,90,15,15
90,20.638631580702558,24.478271083569815,inf,599.1857552407301,90,15,15
105,14.380270976317126,19.561876145804234,inf,382.66699834378466,90,15,15
120,13.083598975804883,24.194744407988576,inf,585.3856569678945,90,15,15
135,7.792844360477889,11.780367994971135,inf,138.77707009694024,90,15,15
150,5.846409652668397,9.243491890308926,inf,85.44214232620688,90,15,15
165,14.423031557135719,27.335445837276577,inf,747.2265991226813,90,15,15
180,9.690229963807715,13.030435311137898,inf,169.7922443977494,90,15,15
195,6.375197453528041,9.435927016208666,inf,89.03671865521657,90,15,15
210,9.061468775501131,11.208645278159954,inf,125.63372897161744,90,15,15
225,15.737421711489317,30.41003140247241,inf,924.770009899358,90,15,15
240,15.75423896528292,31.42858203300125,inf,987.7557686050889,90,15,15
255,18.12831566361471,34.55213793949939,inf,1193.850236190193,90,15,15
270,12.297502241950545,18.1823027182322,inf,330.5961321374341,90,15,15
285,10.295811206613083,14.123016017015553,inf,199.45958141687788,90,15,15
300,7.780793511681961,9.760920391031037,inf,95.2755668800455,90,15,15
