Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,11.797315205953103,16.2043325932654,inf,262.58039479316335,90,35,5
5,11.242538507156846,14.709186898319041,inf,216.36017920968052,90,35,5
10,15.785926708415277,24.37148705923474,inf,593.9693814784464,90,35,5
15,15.306740668365432,23.430445067402925,inf,548.9857560565861,90,35,5
20,15.852642435044709,23.289819671211173,inf,542.415700317535,90,35,5
25,11.661305913404055,19.67831275102569,inf,387.2359927271803,90,35,5
30,9.177985826869726,17.750128549583962,inf,315.06706352675565,90,35,5
35,9.141666655098694,17.89206600058991,inf,320.1260257694654,90,35,5
40,9.037633192082707,18.020523109753228,inf,324.73925314915016,90,35,5
45,11.050442138350558,16.85616572126553,inf,284.130322822767,90,35,5
50,12.04581324887066,24.14560524818066,inf,583.0102528009695,90,35,5
55,12.99176345450372,23.764846968820596,inf,564.7679514514614,90,35,5
60,12.734337100029292,23.481470829028826,inf,551.3794722945316,90,35,5
65,15.497144690261306,28.194603992920168,inf,794.9356943175899,90,35,5
70,16.33629677615242,28.110301204400976,inf,790.1890338021469,90,35,5
75,16.714950336716367,28.33152922181263,inf,802.6755480464229,90,35,5
80,24.099169373439697,29.220261511222482,inf,853.82368278423,90,35,5
85,26.287512563231004,29.485858981964988,inf,869.4158799043253,90,35,5
90,23.952128718381136,27.160154928967767,inf,737.6740157655321,90,35,5
95,22.44204406001897,25.88281573872663,inf,669.920150564875,90,35,5
100,19.94036411245862,24.572666161555887,inf,603.8159222872737,90,35,5
105,14.432254281703267,21.963336682222046,inf,482.3881582166405,90,35,5
110,12.622304757533247,20.92003004583592,inf,437.64765711867756,90,35,5
115,10.740359635554896,17.492177530171624,inf,305.9762747470411,90,35,5
120,12.30835511641845,18.899963691501856,inf,357.20862754008846,90,35,5
125,11.970365109522033,18.073756024220465,inf,326.66065682304554,90,35,5
130,12.794556213593498,18.41467807058246,inf,339.1003684431906,90,35,5
135,6.973488962307498,12.450871945090062,inf,155.0242121930308,90,35,5
140,7.606439729915431,11.117802914649435,inf,123.60554164898747,90,35,5
145,9.673459981748213,20.046625905630425,inf,401.8672102002929,90,35,5
150,9.551092569270816,19.372324087818345,inf,375.2869405634669,90,35,5
155,10.050829368565022,19.447301837903886,inf,378.1975487745398,90,35,5
160,11.353315424492722,19.540443876254308,inf,381.82894688104443,90,35,5
165,11.419464843472989,19.631774637575408,inf,385.4065754205491,90,35,5
170,9.44767163803962,18.673181729476948,inf,348.6877159020717,90,35,5
175,8.230175280050123,18.184446865918602,inf,330.67410781941686,90,35,5
180,10.955434248561184,14.423173109207418,inf,208.027922538164,90,35,5
185,11.915978507156405,16.130325882196384,inf,260.18741306585457,90,35,5
190,13.164169924985316,17.250348923824863,inf,297.57453799370563,90,35,5
195,12.52593606695777,20.20071291900226,inf,408.06880243594486,90,35,5
200,13.642473786645352,21.846238634642035,inf,477.2581424817262,90,35,5
205,14.658587576442882,22.575779035872753,inf,509.6657990765516,90,35,5
210,14.522803317854772,21.76849557893477,inf,473.8673997701025,90,35,5
215,15.282708637889868,22.439465929365497,inf,503.5296311951549,90,35,5
220,15.825444611188638,28.65205848379876,inf,820.9404553590246,90,35,5
225,15.934202509550602,28.820625308674778,inf,830.6284431830251,90,35,5
230,18.917720583001408,26.546664819636216,inf,704.7254130461112,90,35,5
235,17.414148128117866,29.65362017635487,inf,879.3371895635206,90,35,5
240,16.185334294020066,30.78136069438709,inf,947.4921661979583,90,35,5
245,15.053198052460473,30.56541045158668,inf,934.2443160739641,90,35,5
250,14.121146647847409,30.421584107422223,inf,925.4727796049644,90,35,5
255,15.56272443511074,27.070804398984627,inf,732.8284508080854,90,35,5
260,13.936459175621506,25.745273729874352,inf,662.8191194261584,90,35,5
265,13.240814185374925,25.097288851892205,inf,629.8739077153128,90,35,5
270,13.443632652477408,19.902367299635543,inf,396.10422412960224,90,35,5
275,12.005372959205433,18.114121743355856,inf,328.1214065331174,90,35,5
280,9.772282897642143,13.12197617863093,inf,172.1862588325576,90,35,5
285,9.42517485350983,13.042234028965128,inf,170.09986846629593,90,35,5
