Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,12.00485150533133,16.52242368284026,inf,272.99048435528067,90,30,15
15,16.46689754859624,24.96138073752112,inf,623.0705283234904,90,30,15
30,9.90277943219343,19.010458090369323,inf,361.3975168056885,90,30,15
45,9.369124738147425,11.07539442923204,inf,122.66436176306411,90,30,15
60,12.367896044103405,24.57850418142204,inf,604.1028677961807,90,30,15
75,16.76102610925854,29.79956393404796,inf,888.0140106594118,90,30,15
90,24.051047687550508,27.280125574631924,inf,744.2052513676867,90,30,15
105,14.270415599041128,21.767419422537532,inf,473.8205483166642,90,30,15
120,12.311685681931298,19.59057274468912,inf,383.79054046495617,90,30,15
135,6.723426172983263,11.67276410954903,inf,136.25342195717596,90,30,15
150,9.62348104278704,20.217271641166253,inf,408.73807261270514,90,30,15
165,12.123419933493013,20.94025973544933,inf,438.4944777880804,90,30,15
180,10.2942497489161,13.811535587384428,inf,190.7585152815865,90,30,15
195,9.971021775099322,13.55950426438261,inf,183.86015589581018,90,30,15
210,14.192454145548034,22.006301375020143,inf,484.2773002082135,90,30,15
225,16.83472684124282,30.786618636947022,inf,947.8158870968138,90,30,15
240,16.649518156469547,32.32236006516062,inf,1044.7349601818903,90,30,15
255,15.226087202982876,27.67190186624709,inf,765.7341528952091,90,30,15
270,13.567632210675594,20.567137329680055,inf,423.0071379379188,90,30,15
285,9.906722679699127,13.77936304968889,inf,189.8708460551315,90,30,15
