Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,5.574332836326921,6.787663225879428,inf,46.07237206795593,90,15,5
5,4.452683374641514,5.670090565446621,inf,32.14992702036678,90,15,5
10,9.556960025073865,12.38541625684851,inf,153.39853585540735,90,15,5
15,14.31450635774025,16.961064207239136,inf,287.67769904208853,90,15,5
20,14.383212433775334,16.725764135702168,inf,279.75118592314084,90,15,5
25,9.05969074843174,11.116602158314446,inf,123.57884354624142,90,15,5
30,12.150450832825863,25.43809901582314,inf,647.0968815388222,90,15,5
35,11.990721997614846,25.532714337777108,inf,651.9195014545287,90,15,5
40,12.659964852053548,25.909078404622814,inf,671.2803437768922,90,15,5
45,9.036933758086288,10.60365700894244,inf,112.43754196329412,90,15,5
50,6.88453276862817,8.66148262359805,inf,75.02128123889096,90,15,5
55,7.117846474796554,8.721307320085655,inf,76.06120137137964,90,15,5
60,6.933961561205418,8.102406767286348,inf,65.64899542256761,90,15,5
65,11.234157245025587,24.38255516885213,inf,594.5089965621177,90,15,5
70,16.62381970102381,33.22238920756325,inf,1103.7271446588154,90,15,5
75,15.938389284295946,33.24623199327234,inf,1105.3119417504854,90,15,5
80,17.025228308418264,24.255703765541025,inf,588.339165161681,90,15,5
85,20.20725744233085,23.704242518299967,inf,561.89111336638,90,15,5
90,20.638631580702558,24.478271083569815,inf,599.1857552407301,90,15,5
95,19.844697877985144,23.78360876585234,inf,565.6600459271282,90,15,5
100,19.664294341605615,24.24679307934133,inf,587.9069746323946,90,15,5
105,14.380270976317126,19.561876145804234,inf,382.66699834378466,90,15,5
110,14.84946797286482,22.177547305540614,inf,491.8436044894918,90,15,5
115,7.374534437681573,11.05634001224007,inf,122.24265446626077,90,15,5
120,13.083598975804883,24.194744407988576,inf,585.3856569678945,90,15,5
125,13.282519959834213,23.910049856004242,inf,571.6904841166084,90,15,5
130,14.839181925826113,24.393446260340003,inf,595.0402204560957,90,15,5
135,7.792844360477889,11.780367994971135,inf,138.77707009694024,90,15,5
140,8.670281158546413,10.187751079193387,inf,103.79027205160601,90,15,5
145,8.834545760011107,12.389875966450818,inf,153.50902646403557,90,15,5
150,5.846409652668397,9.243491890308926,inf,85.44214232620688,90,15,5
155,6.481269984497641,9.777522566547583,inf,95.59994753934726,90,15,5
160,7.635550366901439,9.039876197488288,inf,81.7193616659153,90,15,5
165,14.423031557135719,27.335445837276577,inf,747.2265991226813,90,15,5
170,12.567149607213922,26.826410779613006,inf,719.656315316537,90,15,5
175,11.06220506080304,26.421106373011025,inf,698.0748619739638,90,15,5
180,9.690229963807715,13.030435311137898,inf,169.7922443977494,90,15,5
185,9.065491737964598,12.316611991331945,inf,151.69893094502186,90,15,5
190,9.049710977011484,12.243119189535296,inf,149.8939674891674,90,15,5
195,6.375197453528041,9.435927016208666,inf,89.03671865521657,90,15,5
200,6.028290887007265,9.144990513263362,inf,83.63085148767689,90,15,5
205,10.28919887852606,14.024193150659709,inf,196.6779935270107,90,15,5
210,9.061468775501131,11.208645278159954,inf,125.63372897161744,90,15,5
215,14.905555593446799,26.766150773312397,inf,716.4268272196919,90,15,5
220,14.138519930555098,28.276330048295215,inf,799.5508410001229,90,15,5
225,15.737421711489317,30.41003140247241,inf,924.770009899358,90,15,5
230,15.995299212841312,20.289626659141582,inf,411.66894996734885,90,15,5
235,11.83854066796416,16.4132751953512,inf,269.395602638331,90,15,5
240,15.75423896528292,31.42858203300125,inf,987.7557686050889,90,15,5
245,14.843201817822424,32.04503964105125,inf,1026.8845655965458,90,15,5
250,15.360240996673353,32.4546713953164,inf,1053.305695377969,90,15,5
255,18.12831566361471,34.55213793949939,inf,1193.850236190193,90,15,5
260,16.479179045067767,34.303186537861194,inf,1176.7086066513016,90,15,5
265,15.775179331937439,34.47419869153036,inf,1188.4703754231136,90,15,5
270,12.297502241950545,18.1823027182322,inf,330.5961321374341,90,15,5
275,9.975912993374253,15.734956782866192,inf,247.5888649586668,90,15,5
280,9.007598805454139,11.691266931150505,inf,136.68572245541333,90,15,5
285,10.295811206613083,14.123016017015553,inf,199.45958141687788,90,15,5
290,9.338730011307227,11.853039813407323,inf,140.49455281821912,90,15,5
295,8.436295914317038,11.263065371976639,inf,126.85664157341927,90,15,5
300,7.780793511681961,9.760920391031037,inf,95.2755668800455,90,15,5
305,9.393607411963254,10.73091666416453,inf,115.15257245324402,90,15,5
