Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,11.797315205953103,16.2043325932654,inf,262.58039479316335,90,35,15
15,15.306740668365432,23.430445067402925,inf,548.9857560565861,90,35,15
30,9.177985826869726,17.750128549583962,inf,315.06706352675565,90,35,15
45,11.050442138350558,16.85616572126553,inf,284.130322822767,90,35,15
60,12.734337100029292,23.481470829028826,inf,551.3794722945316,90,35,15
75,16.714950336716367,28.33152922181263,inf,802.6755480464229,90,35,15
90,23.952128718381136,27.160154928967767,inf,737.6740157655321,90,35,15
105,14.432254281703267,21.963336682222046,inf,482.3881582166405,90,35,15
120,12.30835511641845,18.899963691501856,inf,357.20862754008846,90,35,15
135,6.973488962307498,12.450871945090062,inf,155.0242121930308,90,35,15
150,9.551092569270816,19.372324087818345,inf,375.2869405634669,90,35,15
165,11.419464843472989,19.631774637575408,inf,385.4065754205491,90,35,15
180,10.955434248561184,14.423173109207418,inf,208.027922538164,90,35,15
195,12.52593606695777,20.20071291900226,inf,408.06880243594486,90,35,15
210,14.522803317854772,21.76849557893477,inf,473.8673997701025,90,35,15
225,15.934202509550602,28.820625308674778,inf,830.6284431830251,90,35,15
240,16.185334294020066,30.78136069438709,inf,947.4921661979583,90,35,15
255,15.56272443511074,27.070804398984627,inf,732.8284508080854,90,35,15
270,13.443632652477408,19.902367299635543,inf,396.10422412960224,90,35,15
285,9.42517485350983,13.042234028965128,inf,170.09986846629593,90,35,15
