Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,77.3631991068522,85.05406399835161,,7234.193802635691,45,15,10
10,68.62633488972982,77.93997487822588,,6074.639684018482,45,15,10
20,77.91540044148763,82.64902837280478,inf,6830.861890968689,45,15,10
30,43.68340021769206,53.159342788584155,,2825.915725714194,45,15,10
40,74.89406661987304,80.08860767821616,inf,6414.185079835224,45,15,10
50,50.24920069376628,59.76380282603346,,3571.7121282290054,45,15,10
60,61.84746831258138,66.95467163899323,inf,4482.928054285404,45,15,10
70,54.88833287556966,62.653424743836396,,3925.451632131571,45,15,10
80,46.49720026652018,55.03716968414556,,3029.090046841431,45,15,10
90,61.10539881388346,66.32985138182998,inf,4399.6491843356525,45,15,10
100,23.57073338826497,31.122691505414195,,968.6219265411809,45,15,10
110,56.54606704711914,62.01808546226024,inf,3846.242924404215,45,15,10
120,33.71926701863607,44.04452519743967,,1939.9201998678977,45,15,10
130,53.23546778361003,60.68713851981125,,3682.9287817227587,45,15,10
140,58.070332590738936,65.04573499103726,,4230.94764052425,45,15,10
150,50.52766799926758,59.143458335183816,,3497.948663845624,45,15,10
160,66.18806635538736,70.87304226316401,inf,5022.988119636232,45,15,10
170,30.996533966064455,39.53596768219143,,1563.0927405672855,45,15,10
180,59.71606725056966,65.49339518410366,inf,4289.384812741173,45,15,10
190,36.364533233642575,45.82414178608026,,2099.851970430787,45,15,10
200,64.58746668497722,69.72909801708074,inf,4862.147110275653,45,15,10
210,52.403665924072264,61.01729025572846,,3723.1097101518158,45,15,10
220,51.206267547607425,59.93660817946082,,3592.39700005821,45,15,10
230,69.73473281860352,74.72669862431285,inf,5584.07948728888,45,15,10
240,35.37540105183919,44.214458320830005,,1954.9183246044138,45,15,10
250,73.07273432413737,78.54015720694242,inf,6168.55629409123,45,15,10
260,52.52693303426107,62.4938416978128,,3905.4802501512854,45,15,10
270,73.34613469441732,80.80680544920195,,6529.739806905172,45,15,10
280,75.25233332316081,82.51313820415643,,6808.417976298219,45,15,10
290,60.29766616821289,70.67417574761161,,4994.839117604293,45,15,10
300,85.99673283894857,91.26816807833401,inf,8329.878504375029,45,15,10
310,53.72480036417643,64.87560928048826,,4208.844679514576,45,15,10
320,87.58540064493815,92.84129826813754,inf,8619.506664113278,45,15,10
330,63.45853500366211,74.55275244294258,,5558.11289681868,45,15,10
340,92.74546941121419,98.51488175863751,inf,9705.18192791833,45,15,10
350,81.71833267211915,89.1992855661398,,7956.512545509758,45,15,10
