Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,77.2470162709554,83.46024505293241,,6965.612504295529,45,30,10
10,61.09685045878093,70.29409080253512,,4941.259201755052,45,30,10
20,75.30881665547689,80.42433344995803,inf,6468.073410870038,45,30,10
30,39.08728345235189,47.17926877795952,,2225.883402422946,45,30,10
40,69.73751742045084,75.9380254343051,inf,5766.583706861168,45,30,10
50,43.60315081278483,53.91980201645172,,2907.345049493351,45,30,10
60,60.49938367207845,66.28069115745528,inf,4393.130020309971,45,30,10
70,52.125916163126625,60.427915758150036,,3651.5330028740773,45,30,10
80,40.53828290303548,50.24905641607863,,2524.9676707062526,45,30,10
90,57.765816116333006,64.08853027180993,inf,4107.339712400698,45,30,10
100,21.23458340962728,29.67949645441927,,880.8725097878859,45,30,10
110,57.005116907755536,62.9260131716907,inf,3959.683133683791,45,30,10
120,37.34465014139811,47.61683312829667,,2267.362797168051,45,30,10
130,56.64498354593913,63.4486991116618,,4025.737418962193,45,30,10
140,59.98724988301595,66.73833624516578,,4454.00552477281,45,30,10
150,41.81785036722819,51.40781020737658,,2642.7629503176513,45,30,10
160,63.61921679178874,68.8339359455069,inf,4738.110737750146,45,30,10
170,24.70085004170736,31.86455886047997,,1015.3501113729926,45,30,10
180,59.95785001118978,65.96178570302274,inf,4350.9571731314945,45,30,10
190,39.08214988708496,48.476519631915075,,2349.972955623448,45,30,10
200,63.60534985860189,69.20651682717039,inf,4789.541971349418,45,30,10
210,57.36358299255371,64.97924311251671,,4222.302035475551,45,30,10
220,48.00181668599446,56.81376288699844,,3227.8036533800814,45,30,10
230,68.3211503346761,73.62553354368916,inf,5420.719189592897,45,30,10
240,34.455950546264646,41.77768345243779,,1745.3748346520943,45,30,10
250,74.46835085550944,79.51035919960681,inf,6321.8972200505,45,30,10
260,55.82935040791829,64.99370520234896,,4224.1817159298425,45,30,10
270,71.73065020243327,79.00197695391486,,6241.312362626895,45,30,10
280,78.20358289082846,84.43749703073291,,7129.690904815029,45,30,10
290,61.801216506958006,71.11739785791247,,5057.684278080613,45,30,10
300,84.89648323059082,90.08496508689319,inf,8115.300934706766,45,30,10
310,49.682650629679365,59.41169040731584,,3529.7489570547446,45,30,10
320,86.64851799011231,91.76515488262363,inf,8420.843650631903,45,30,10
330,65.99148470560709,75.82752076394782,,5749.812905206937,45,30,10
