Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,59.867001088460285,69.12878465926434,,4778.788868466941,90,15,10
10,69.26406733194987,73.43490197163153,inf,5392.684827583133,90,15,10
20,27.137401072184243,35.94378051546413,,1291.9553577438587,90,15,10
30,55.22540003458659,62.56842786411877,,3914.8081653874337,90,15,10
40,37.381466420491535,46.95450874985411,,2204.725891940126,90,15,10
50,58.55280024210612,64.35024707312341,inf,4140.9542983720285,90,15,10
60,50.170999399820964,57.55942487095206,,3313.087391474774,90,15,10
70,25.97433395385742,35.94115735721069,,1291.76679217578,90,15,10
80,61.58066635131836,66.90809511728254,inf,4476.693192223329,90,15,10
90,30.379199981689453,39.295461494491505,,1544.1332940650648,90,15,10
100,65.71406682332356,71.55975958676596,inf,5120.799192115743,90,15,10
110,41.727867380777994,50.97011884751651,,2597.9530153299575,90,15,10
120,57.08146743774414,64.04855915000725,,4102.217929191977,90,15,10
130,56.20099970499675,63.03287052492807,,3973.1427666123463,90,15,10
140,43.78100051879883,53.01018181049204,,2810.079375581421,90,15,10
150,64.88273188273112,70.01200867807113,inf,4901.681359138306,90,15,10
160,31.9800666809082,40.6214551280111,,1650.1026167170194,90,15,10
170,67.5840665181478,72.20766855153458,inf,5213.947397648276,90,15,10
180,42.14720026652018,51.823959836316554,,2685.722813116151,90,15,10
190,68.77080052693685,73.48112311042378,inf,5399.475453569256,90,15,10
200,62.65233383178711,69.96353527756204,,4894.896268534669,90,15,10
210,58.91233444213867,67.56700549136562,,4565.300231070231,90,15,10
220,79.7112663269043,84.69964845147749,inf,7174.030447803873,90,15,10
230,49.31206792195638,59.80169131006119,,3576.242283543848,90,15,10
240,84.47606684366862,89.62984082973742,inf,8033.508367164065,90,15,10
250,60.271932729085286,70.85225657664313,,5020.04226200247,90,15,10
260,78.42946802775064,85.79124906817985,,7360.138416678471,90,15,10
270,79.54099960327149,87.25847258674506,,7614.041038171738,90,15,10
280,71.01633529663086,80.4096590753386,,6465.713272612182,90,15,10
290,90.39473444620768,95.79964022994153,inf,9177.571068186231,90,15,10
300,58.704734547932944,70.21358685728072,,4929.947779364904,90,15,10
